,date,hour,type,古城
192018,20180114,6,PM2.5,172.0
192024,20180114,7,PCA,167.85551017263268
192024,20180114,7,PM2.5,165.0
192030,20180114,8,PCA,157.39904877073928
192030,20180114,8,PM2.5,158.0
192036,20180114,9,PCA,141.60735749028996
192036,20180114,9,PM2.5,148.0
192042,20180114,10,PCA,146.42016469433727
192042,20180114,10,PM2.5,151.0
192048,20180114,11,PCA,196.97858792808609
192048,20180114,11,PM2.5,188.0
192054,20180114,12,PCA,190.39612726987673
192054,20180114,12,PM2.5,186.0
192060,20180114,13,PCA,101.93191168835372
192060,20180114,13,PM2.5,128.0
192066,20180114,14,PCA,166.16417551340896
192066,20180114,14,PM2.5,169.0
192072,20180114,15,PCA,165.7384742059905
192072,20180114,15,PM2.5,170.0
192078,20180114,16,PCA,185.01653262089675
192078,20180114,16,PM2.5,184.0
192084,20180114,17,PCA,187.29163503695867
192084,20180114,17,PM2.5,184.0
192090,20180114,18,PCA,203.05872789965193
192090,20180114,18,PM2.5,191.0
192096,20180114,19,PCA,222.35181853303018
192096,20180114,19,PM2.5,202.0
192102,20180114,20,PCA,198.68503949862884
192102,20180114,20,PM2.5,186.0
192108,20180114,21,PCA,-23.891843985965526
192108,20180114,21,PM2.5,53.0
192114,20180114,22,PCA,-68.63494982312949
192114,20180114,22,PM2.5,25.0
192120,20180114,23,PCA,-82.6960512353128
192120,20180114,23,PM2.5,16.0
192126,20180115,0,PCA,-92.52664364809357
192126,20180115,0,PM2.5,15.0
192132,20180115,1,PCA,-92.9680605843423
192132,20180115,1,PM2.5,14.0
192138,20180115,2,PCA,-95.54883262329218
192138,20180115,2,PM2.5,12.0
192144,20180115,3,PCA,-91.2895112223885
192144,20180115,3,PM2.5,14.0
192150,20180115,4,PCA,-93.96335746911453
192150,20180115,4,PM2.5,13.0
192156,20180115,5,PCA,-96.27721065117021
192156,20180115,5,PM2.5,9.0
192162,20180115,6,PCA,-90.21204048027849
192162,20180115,6,PM2.5,12.0
192168,20180115,7,PCA,-67.07467307881646
192168,20180115,7,PM2.5,15.0
192174,20180115,8,PCA,-64.20801179819573
192174,20180115,8,PM2.5,13.0
192180,20180115,9,PCA,-56.546338177915075
192180,20180115,9,PM2.5,25.0
192186,20180115,10,PCA,-62.031808425321366
192186,20180115,10,PM2.5,19.0
192192,20180115,11,PCA,-82.66361124728198
192192,20180115,11,PM2.5,15.0
192198,20180115,12,PCA,-80.33113019407035
192198,20180115,12,PM2.5,19.0
192204,20180115,13,PCA,-69.5534934478728
192204,20180115,13,PM2.5,23.0
192210,20180115,14,PCA,-62.95490578928332
192210,20180115,14,PM2.5,25.0
192216,20180115,15,PCA,-54.92025729850849
192216,20180115,15,PM2.5,26.0
192222,20180115,16,PCA,-72.58710619414207
192222,20180115,16,PM2.5,19.0
192228,20180115,17,PCA,-72.35465906841058
192228,20180115,17,PM2.5,12.0
192234,20180115,18,PCA,-32.957520823475186
192234,20180115,18,PM2.5,40.0
192240,20180115,19,PCA,-20.964291289165104
192240,20180115,19,PM2.5,46.0
192246,20180115,20,PCA,-16.004493431808875
192246,20180115,20,PM2.5,49.0
192252,20180115,21,PCA,-16.336636746298655
