,date,hour,type,万柳
101376,20160319,1,PM2.5,11.0
101382,20160319,2,PCA,124.697181560155
101382,20160319,2,PM2.5,110.0
101388,20160319,3,PCA,181.37443891458736
101388,20160319,3,PM2.5,184.0
101394,20160319,4,PCA,166.6223251003634
101394,20160319,4,PM2.5,162.0
101400,20160319,5,PCA,111.0635147941597
101400,20160319,5,PM2.5,118.0
101406,20160319,6,PCA,68.40197224395733
101406,20160319,6,PM2.5,80.0
101412,20160319,7,PCA,45.93773977541599
101412,20160319,7,PM2.5,60.0
101418,20160319,8,PCA,24.819405505174917
101418,20160319,8,PM2.5,47.0
101424,20160319,9,PCA,9.784116219586892
101424,20160319,9,PM2.5,43.0
101430,20160319,10,PCA,3.3279197358856916
101430,20160319,10,PM2.5,53.0
101436,20160319,11,PCA,-0.6527497612812038
101436,20160319,11,PM2.5,55.0
101442,20160319,12,PCA,-7.173329266080064
101442,20160319,12,PM2.5,51.0
101448,20160319,13,PCA,-19.11541347514588
101448,20160319,13,PM2.5,43.0
101454,20160319,14,PCA,-21.145628795823658
101454,20160319,14,PM2.5,43.0
101460,20160319,15,PCA,-22.763503700924545
101460,20160319,15,PM2.5,45.0
101466,20160319,16,PCA,-23.404403948408692
101466,20160319,16,PM2.5,43.0
101472,20160319,17,PCA,-24.473768858406185
101472,20160319,17,PM2.5,41.0
101478,20160319,18,PCA,-16.21318651629304
101478,20160319,18,PM2.5,46.0
101484,20160319,19,PCA,-11.377642008335542
101484,20160319,19,PM2.5,50.0
101490,20160319,20,PCA,-7.469223842836757
101490,20160319,20,PM2.5,53.0
101496,20160319,21,PCA,-17.383866190150112
101496,20160319,21,PM2.5,44.0
101502,20160319,22,PCA,-16.308764226497814
101502,20160319,22,PM2.5,42.0
101508,20160319,23,PCA,-22.385353388541326
101508,20160319,23,PM2.5,37.0
101514,20160320,0,PCA,-19.376330314918174
101514,20160320,0,PM2.5,38.0
101520,20160320,1,PCA,-14.443789496415
101520,20160320,1,PM2.5,40.0
101526,20160320,2,PCA,-11.31076982860554
101526,20160320,2,PM2.5,44.0
101532,20160320,3,PCA,-6.909149736561295
101532,20160320,3,PM2.5,51.0
101538,20160320,4,PCA,11.144499091109061
101538,20160320,4,PM2.5,76.0
101544,20160320,5,PCA,5.2665297609788135
101544,20160320,5,PM2.5,66.0
101550,20160320,6,PCA,9.872995206279144
101550,20160320,6,PM2.5,70.0
101556,20160320,7,PCA,16.145986730569717
101556,20160320,7,PM2.5,78.0
101562,20160320,8,PCA,19.274749403831805
101562,20160320,8,PM2.5,80.0
101568,20160320,9,PCA,28.281215731120255
101568,20160320,9,PM2.5,90.0
101574,20160320,10,PCA,29.42882326898285
101574,20160320,10,PM2.5,90.0
101580,20160320,11,PCA,26.583890147585148
101580,20160320,11,PM2.5,85.0
101586,20160320,12,PCA,11.111042604122188
101586,20160320,12,PM2.5,76.0
101592,20160320,13,PCA,-15.874976443451478
101592,20160320,13,PM2.5,50.0
101598,20160320,14,PCA,-34.65901137323314
101598,20160320,14,PM2.5,29.0
101604,20160320,15,PCA,-34.198705959841014
101604,20160320,15,PM2.5,29.0
101610,20160320,16,PCA,-35.47596331939722
101610,20160320,16,PM2.5,27.0
101616,20160320,17,PCA,-15.156488668952806
101616,20160320,17,PM2.5,46.0
101622,20160320,18,PCA,-7.918374014139003
101622,20160320,18,PM2.5,54.0
101628,20160320,19,PCA,-1.4132682030841868
101628,20160320,19,PM2.5,61.0
101634,20160320,20,PCA,16.43883150982346
101634,20160320,20,PM2.5,67.0
101640,20160320,21,PCA,18.82713835848729
101640,20160320,21,PM2.5,80.0
101646,20160320,22,PCA,23.07081891920085
101646,20160320,22,PM2.5,87.0
101652,20160320,23,PCA,44.472635822909254
101652,20160320,23,PM2.5,108.0
101658,20160321,0,PCA,59.962754595462556
101658,20160321,0,PM2.5,122.0
101664,20160321,1,PCA,64.28730697174078
101664,20160321,1,PM2.5,122.0
101670,20160321,2,PCA,66.76986895940591
101670,20160321,2,PM2.5,120.0
101676,20160321,3,PCA,63.552330239140225
101676,20160321,3,PM2.5,113.0
101682,20160321,4,PCA,49.34429678444971
101682,20160321,4,PM2.5,93.0
101688,20160321,5,PCA,51.73758660709358
101688,20160321,5,PM2.5,97.0
101694,20160321,6,PCA,59.74718456073377
101694,20160321,6,PM2.5,106.0
101700,20160321,7,PCA,64.57466729311096
101700,20160321,7,PM2.5,111.0
101706,20160321,8,PCA,63.45413502405982
101706,20160321,8,PM2.5,109.0
101712,20160321,9,PCA,54.58194958783108
101712,20160321,9,PM2.5,101.0
101718,20160321,10,PCA,67.77090829333424
101718,20160321,10,PM2.5,115.0
101724,20160321,11,PCA,71.93701055670148
101724,20160321,11,PM2.5,124.0
101730,20160321,12,PCA,101.83218563784949
101730,20160321,12,PM2.5,149.0
101736,20160321,13,PCA,73.19343990072687
101736,20160321,13,PM2.5,131.0
101742,20160321,14,PCA,44.63878425751004
101742,20160321,14,PM2.5,103.0
101748,20160321,15,PCA,45.88228495718187
101748,20160321,15,PM2.5,101.0
101754,20160321,16,PCA,55.73716681099157
101754,20160321,16,PM2.5,109.0
101760,20160321,17,PCA,60.66190439607028
101760,20160321,17,PM2.5,115.0
101766,20160321,18,PCA,65.92723836737473
101766,20160321,18,PM2.5,112.0
101772,20160321,19,PCA,77.12083979089302
101772,20160321,19,PM2.5,115.0
101778,20160321,20,PCA,84.23896085157021
101778,20160321,20,PM2.5,122.0
101784,20160321,21,PCA,96.32276117439895
101784,20160321,21,PM2.5,136.0
101790,20160321,22,PCA,116.92320651774041
101790,20160321,22,PM2.5,146.0
101796,20160321,23,PCA,122.50914947220653
101796,20160321,23,PM2.5,152.0
101802,20160322,0,PCA,140.82364194425685
101802,20160322,0,PM2.5,161.0
101808,20160322,1,PCA,138.62932499096527
101808,20160322,1,PM2.5,156.0
101814,20160322,2,PCA,146.49425940792216
101814,20160322,2,PM2.5,164.0
101820,20160322,3,PCA,152.22818771055694
101820,20160322,3,PM2.5,170.0
101826,20160322,4,PCA,158.34182256050025
101826,20160322,4,PM2.5,176.0
101832,20160322,5,PCA,147.04601769174175
101832,20160322,5,PM2.5,160.0
101838,20160322,6,PCA,136.99346792928247
101838,20160322,6,PM2.5,144.0
101844,20160322,7,PCA,137.1571844367633
101844,20160322,7,PM2.5,143.0
101850,20160322,8,PCA,144.26510937712146
101850,20160322,8,PM2.5,151.0
101856,20160322,9,PCA,117.16301684677849
101856,20160322,9,PM2.5,114.0
101862,20160322,10,PCA,114.13767869585665
101862,20160322,10,PM2.5,114.0
101880,20160322,13,PCA,73.24265542402036
101880,20160322,13,PM2.5,78.0
101886,20160322,14,PCA,76.66762213154938
101886,20160322,14,PM2.5,87.0
101892,20160322,15,PCA,68.70041060881358
101892,20160322,15,PM2.5,81.0
101898,20160322,16,PCA,54.38601272362237
101898,20160322,16,PM2.5,64.0
101904,20160322,17,PCA,38.539833290914885
101904,20160322,17,PM2.5,47.0
101910,20160322,18,PCA,37.46103279176919
101910,20160322,18,PM2.5,46.0
101916,20160322,19,PCA,38.36710188606324
101916,20160322,19,PM2.5,50.0
101922,20160322,20,PCA,31.44419224315402
101922,20160322,20,PM2.5,47.0
101928,20160322,21,PCA,42.94934075347495
101928,20160322,21,PM2.5,64.0
101934,20160322,22,PCA,53.63073243262254
101934,20160322,22,PM2.5,78.0
101940,20160322,23,PCA,51.054220542818214
101940,20160322,23,PM2.5,76.0
101946,20160323,0,PCA,62.19521528747465
101946,20160323,0,PM2.5,82.0
101952,20160323,1,PCA,51.92629060688122
101952,20160323,1,PM2.5,73.0
101958,20160323,2,PCA,55.77287028473323
101958,20160323,2,PM2.5,79.0
101964,20160323,3,PCA,39.48849732010726
101964,20160323,3,PM2.5,59.0
101970,20160323,4,PCA,20.010709306124188
101970,20160323,4,PM2.5,39.0
101976,20160323,5,PCA,7.8818676534377925
101976,20160323,5,PM2.5,34.0
101982,20160323,6,PCA,-27.093434250853203
101982,20160323,6,PM2.5,7.0
101988,20160323,7,PCA,-20.05191234213514
101988,20160323,7,PM2.5,11.0
101994,20160323,8,PCA,-19.980768708079424
101994,20160323,8,PM2.5,10.0
102000,20160323,9,PCA,-35.110891475984936
102000,20160323,9,PM2.5,11.0
102006,20160323,10,PCA,-45.80920134800164
102006,20160323,10,PM2.5,3.0
102012,20160323,11,PCA,-46.50922701304807
102012,20160323,11,PM2.5,8.0
102018,20160323,12,PCA,-49.50553797965695
102018,20160323,12,PM2.5,7.0
102024,20160323,13,PCA,-54.93470815673371
102024,20160323,13,PM2.5,7.0
102030,20160323,14,PCA,-60.74083150492497
102030,20160323,14,PM2.5,4.0
102036,20160323,15,PCA,-60.97766358687225
102036,20160323,15,PM2.5,9.0
102042,20160323,16,PCA,-65.86107758489125
102042,20160323,16,PM2.5,6.0
102048,20160323,17,PCA,-69.10615951399629
102048,20160323,17,PM2.5,3.0
102054,20160323,18,PCA,-69.87723008231875
102054,20160323,18,PM2.5,3.0
102060,20160323,19,PCA,-63.935862174931614
102060,20160323,19,PM2.5,10.0
102066,20160323,20,PCA,-54.1807591792472
102066,20160323,20,PM2.5,11.0
102072,20160323,21,PCA,-62.886978619285
102072,20160323,21,PM2.5,5.0
102078,20160323,22,PCA,-59.55538239277354
102078,20160323,22,PM2.5,14.0
102084,20160323,23,PCA,-64.79908145383133
102084,20160323,23,PM2.5,13.0
102090,20160324,0,PCA,-61.17421818913129
102090,20160324,0,PM2.5,12.0
102096,20160324,1,PCA,-67.40368862414999
102096,20160324,1,PM2.5,8.0
102102,20160324,2,PCA,-56.674217484449976
102102,20160324,2,PM2.5,12.0
102108,20160324,3,PCA,-66.79358548672793
102108,20160324,3,PM2.5,10.0
102114,20160324,4,PCA,-70.11755585864303
102114,20160324,4,PM2.5,13.0
102120,20160324,5,PCA,-68.31642781115815
102120,20160324,5,PM2.5,13.0
102126,20160324,6,PCA,-59.09893507942421
102126,20160324,6,PM2.5,16.0
102132,20160324,7,PCA,-62.712848207029786
102132,20160324,7,PM2.5,11.0
102138,20160324,8,PCA,-69.28291976773951
102138,20160324,8,PM2.5,18.0
102144,20160324,9,PCA,-83.51303617511843
102144,20160324,9,PM2.5,11.0
102150,20160324,10,PCA,-83.87634029045513
102150,20160324,10,PM2.5,14.0
102156,20160324,11,PCA,-91.78120806105017
102156,20160324,11,PM2.5,10.0
102162,20160324,12,PCA,-91.55248153186322
102162,20160324,12,PM2.5,11.0
102168,20160324,13,PCA,-89.73774024328928
102168,20160324,13,PM2.5,15.0
102174,20160324,14,PCA,-90.37014160234432
102174,20160324,14,PM2.5,13.0
102180,20160324,15,PCA,-89.20809213935884
102180,20160324,15,PM2.5,14.0
102186,20160324,16,PCA,-90.20906723134632
102186,20160324,16,PM2.5,12.0
102192,20160324,17,PCA,-90.10617835416552
102192,20160324,17,PM2.5,12.0
102198,20160324,18,PCA,-86.86569110711893
102198,20160324,18,PM2.5,13.0
102204,20160324,19,PCA,-73.90432198656774
102204,20160324,19,PM2.5,13.0
102210,20160324,20,PCA,-53.23135963545424
102210,20160324,20,PM2.5,20.0
102216,20160324,21,PCA,-50.73912051683745
102216,20160324,21,PM2.5,26.0
102222,20160324,22,PCA,-57.5842097400982
102222,20160324,22,PM2.5,17.0
102228,20160324,23,PCA,-83.86900821220468
102228,20160324,23,PM2.5,8.0
102234,20160325,0,PCA,-72.04317212691105
102234,20160325,0,PM2.5,12.0
102240,20160325,1,PCA,-66.93643209989169
102240,20160325,1,PM2.5,14.0
102246,20160325,2,PCA,-51.53094304566925
102246,20160325,2,PM2.5,17.0
102270,20160325,6,PCA,-43.507319368480594
102270,20160325,6,PM2.5,24.0
102276,20160325,7,PCA,-44.908930595158594
102276,20160325,7,PM2.5,22.0
102282,20160325,8,PCA,-53.67609281612977
102282,20160325,8,PM2.5,16.0
102288,20160325,9,PCA,-70.6962149944704
102288,20160325,9,PM2.5,8.0
102294,20160325,10,PCA,-71.76490516073768
102294,20160325,10,PM2.5,12.0
102300,20160325,11,PCA,-73.80953455312297
102300,20160325,11,PM2.5,13.0
102306,20160325,12,PCA,-78.16579205822386
102306,20160325,12,PM2.5,10.0
102312,20160325,13,PCA,-79.6299249186217
102312,20160325,13,PM2.5,10.0
102318,20160325,14,PCA,-75.96279334741428
102318,20160325,14,PM2.5,16.0
102324,20160325,15,PCA,-79.10485551674766
102324,20160325,15,PM2.5,12.0
102330,20160325,16,PCA,-76.15703698923964
102330,20160325,16,PM2.5,15.0
102336,20160325,17,PCA,-78.64128501783335
102336,20160325,17,PM2.5,11.0
102342,20160325,18,PCA,-72.52428957461414
102342,20160325,18,PM2.5,15.0
102348,20160325,19,PCA,-68.13347009425162
102348,20160325,19,PM2.5,10.0
102354,20160325,20,PCA,-51.921090415226956
102354,20160325,20,PM2.5,24.0
102360,20160325,21,PCA,-42.702157483981566
102360,20160325,21,PM2.5,28.0
102366,20160325,22,PCA,-27.620229327261868
102366,20160325,22,PM2.5,36.0
102372,20160325,23,PCA,-22.520166525686903
102372,20160325,23,PM2.5,41.0
102378,20160326,0,PCA,-42.75642802698034
102378,20160326,0,PM2.5,20.0
102384,20160326,1,PCA,-45.75654446918025
102384,20160326,1,PM2.5,15.0
102390,20160326,2,PCA,-50.042674376889074
102390,20160326,2,PM2.5,13.0
102396,20160326,3,PCA,-73.52275840021944
102396,20160326,3,PM2.5,9.0
102402,20160326,4,PCA,-82.03552384475094
102402,20160326,4,PM2.5,4.0
102408,20160326,5,PCA,-77.72985730213892
102408,20160326,5,PM2.5,9.0
102414,20160326,6,PCA,-71.14447483526052
102414,20160326,6,PM2.5,9.0
102420,20160326,7,PCA,-57.13126899661933
102420,20160326,7,PM2.5,16.0
102426,20160326,8,PCA,-64.86180642806279
102426,20160326,8,PM2.5,18.0
102432,20160326,9,PCA,-79.96979791965951
102432,20160326,9,PM2.5,11.0
102438,20160326,10,PCA,-82.11337660801772
102438,20160326,10,PM2.5,10.0
102444,20160326,11,PCA,-80.2271941055175
102444,20160326,11,PM2.5,13.0
102450,20160326,12,PCA,-82.35729068342201
102450,20160326,12,PM2.5,10.0
102456,20160326,13,PCA,-81.6921280445783
102456,20160326,13,PM2.5,11.0
102462,20160326,14,PCA,-84.38789435225883
102462,20160326,14,PM2.5,9.0
102468,20160326,15,PCA,-79.30263074874219
102468,20160326,15,PM2.5,16.0
102474,20160326,16,PCA,-79.2677709455655
102474,20160326,16,PM2.5,15.0
102480,20160326,17,PCA,-76.93872114118835
102480,20160326,17,PM2.5,15.0
102486,20160326,18,PCA,-71.84507013699837
102486,20160326,18,PM2.5,18.0
102492,20160326,19,PCA,-67.17480203432463
102492,20160326,19,PM2.5,18.0
102498,20160326,20,PCA,-62.26022676862229
102498,20160326,20,PM2.5,17.0
102504,20160326,21,PCA,-68.6820997876465
102504,20160326,21,PM2.5,10.0
102510,20160326,22,PCA,-72.59182038538009
102510,20160326,22,PM2.5,4.0
102516,20160326,23,PCA,-58.59461612162022
102516,20160326,23,PM2.5,12.0
102522,20160327,0,PCA,-66.24154409326248
102522,20160327,0,PM2.5,6.0
102528,20160327,1,PCA,-64.6041325532584
102528,20160327,1,PM2.5,7.0
102534,20160327,2,PCA,-61.338090209592394
102534,20160327,2,PM2.5,7.0
102540,20160327,3,PCA,-48.86857587023115
102540,20160327,3,PM2.5,17.0
102546,20160327,4,PCA,-53.05560273347055
102546,20160327,4,PM2.5,13.0
102552,20160327,5,PCA,-46.17396791414905
102552,20160327,5,PM2.5,20.0
102558,20160327,6,PCA,-49.771213181723326
102558,20160327,6,PM2.5,13.0
102564,20160327,7,PCA,-49.63515503371519
102564,20160327,7,PM2.5,15.0
102570,20160327,8,PCA,-44.60823541075972
102570,20160327,8,PM2.5,22.0
102576,20160327,9,PCA,-47.105837890242185
102576,20160327,9,PM2.5,24.0
102582,20160327,10,PCA,-63.63434633310731
102582,20160327,10,PM2.5,11.0
102588,20160327,11,PCA,-78.68203763568968
102588,20160327,11,PM2.5,3.0
102594,20160327,12,PCA,-79.35897543278408
102594,20160327,12,PM2.5,8.0
102600,20160327,13,PCA,-82.51467023804165
102600,20160327,13,PM2.5,5.0
102606,20160327,14,PCA,-83.93372279926079
102606,20160327,14,PM2.5,5.0
102612,20160327,15,PCA,-76.84001313897441
102612,20160327,15,PM2.5,15.0
102618,20160327,16,PCA,-76.49832776207522
102618,20160327,16,PM2.5,16.0
102624,20160327,17,PCA,-78.98938888621399
102624,20160327,17,PM2.5,11.0
102630,20160327,18,PCA,-75.50747917477534
102630,20160327,18,PM2.5,13.0
102636,20160327,19,PCA,-65.73099848636788
102636,20160327,19,PM2.5,15.0
102642,20160327,20,PCA,-49.965458530135365
102642,20160327,20,PM2.5,20.0
102648,20160327,21,PCA,-28.81739953006265
102648,20160327,21,PM2.5,32.0
102654,20160327,22,PCA,-26.857677042203658
102654,20160327,22,PM2.5,41.0
102660,20160327,23,PCA,-23.775915061884664
102660,20160327,23,PM2.5,46.0
102666,20160328,0,PCA,-18.654113823580687
102666,20160328,0,PM2.5,51.0
102672,20160328,1,PCA,-13.387105243691545
102672,20160328,1,PM2.5,52.0
102678,20160328,2,PCA,-5.320468715488688
102678,20160328,2,PM2.5,63.0
102684,20160328,3,PCA,-3.778070113275642
102684,20160328,3,PM2.5,65.0
102690,20160328,4,PCA,0.5800966079522258
102690,20160328,4,PM2.5,68.0
102696,20160328,5,PCA,-18.274756834760872
102696,20160328,5,PM2.5,40.0
102702,20160328,6,PCA,-20.02371462711877
102702,20160328,6,PM2.5,38.0
102708,20160328,7,PCA,-9.207470398594173
102708,20160328,7,PM2.5,51.0
102714,20160328,8,PCA,2.2647626448077394
102714,20160328,8,PM2.5,64.0
102720,20160328,9,PCA,9.122123640425773
102720,20160328,9,PM2.5,70.0
102726,20160328,10,PCA,25.45834597455092
102726,20160328,10,PM2.5,89.0
102732,20160328,11,PCA,34.78490976748005
102732,20160328,11,PM2.5,101.0
102738,20160328,12,PCA,29.454335665009868
102738,20160328,12,PM2.5,95.0
102744,20160328,13,PCA,35.16634740129204
102744,20160328,13,PM2.5,98.0
102750,20160328,14,PCA,44.96724252296891
102750,20160328,14,PM2.5,103.0
102756,20160328,15,PCA,52.76596131837077
102756,20160328,15,PM2.5,113.0
102762,20160328,16,PCA,41.640519603402936
102762,20160328,16,PM2.5,103.0
102768,20160328,17,PCA,22.53079745677033
102768,20160328,17,PM2.5,90.0
102774,20160328,18,PCA,32.366686983329764
102774,20160328,18,PM2.5,102.0
102780,20160328,19,PCA,21.496937979749323
102780,20160328,19,PM2.5,86.0
102786,20160328,20,PCA,3.9058615556247793
102786,20160328,20,PM2.5,64.0
102792,20160328,21,PCA,3.7725485744927503
102792,20160328,21,PM2.5,52.0
102798,20160328,22,PCA,-10.477041799742965
102798,20160328,22,PM2.5,27.0
102804,20160328,23,PCA,-16.844942791579623
102804,20160328,23,PM2.5,12.0
102810,20160329,0,PCA,-18.989442008847735
102810,20160329,0,PM2.5,12.0
102816,20160329,1,PCA,-26.404921978875667
102816,20160329,1,PM2.5,6.0
102822,20160329,2,PCA,-28.370667667916145
102822,20160329,2,PM2.5,3.0
102840,20160329,5,PCA,-5.734548136495315
102840,20160329,5,PM2.5,11.0
102846,20160329,6,PCA,-7.589790774147034
102846,20160329,6,PM2.5,11.0
102852,20160329,7,PCA,0.3993424942582342
102852,20160329,7,PM2.5,20.0
102858,20160329,8,PCA,7.96899713041731
102858,20160329,8,PM2.5,34.0
102864,20160329,9,PCA,-14.62727690600738
102864,20160329,9,PM2.5,13.0
102870,20160329,10,PCA,-27.518300497402166
102870,20160329,10,PM2.5,5.0
102876,20160329,11,PCA,-29.61886955777209
102876,20160329,11,PM2.5,13.0
102882,20160329,12,PCA,-35.19180257730892
102882,20160329,12,PM2.5,14.0
102888,20160329,13,PCA,-35.73283275186569
102888,20160329,13,PM2.5,20.0
102894,20160329,14,PCA,-42.638875748552096
102894,20160329,14,PM2.5,11.0
102900,20160329,15,PCA,-37.46487987399405
102900,20160329,15,PM2.5,21.0
102906,20160329,16,PCA,-38.60532525391185
102906,20160329,16,PM2.5,19.0
102912,20160329,17,PCA,-34.01615882821789
102912,20160329,17,PM2.5,26.0
102918,20160329,18,PCA,-32.515595082541005
102918,20160329,18,PM2.5,25.0
102924,20160329,19,PCA,-25.86884112422328
102924,20160329,19,PM2.5,31.0
102930,20160329,20,PCA,-24.097378943266087
102930,20160329,20,PM2.5,42.0
102936,20160329,21,PCA,-15.174023372689122
102936,20160329,21,PM2.5,52.0
102942,20160329,22,PCA,-2.688294266147464
102942,20160329,22,PM2.5,54.0
102948,20160329,23,PCA,-10.1831595411366
102948,20160329,23,PM2.5,44.0
102954,20160330,0,PCA,-34.423706032761956
102954,20160330,0,PM2.5,21.0
102960,20160330,1,PCA,-44.439657964618
102960,20160330,1,PM2.5,12.0
102966,20160330,2,PCA,-26.439668163250957
102966,20160330,2,PM2.5,26.0
102972,20160330,3,PCA,-47.85168611188884
102972,20160330,3,PM2.5,11.0
102978,20160330,4,PCA,-56.50755563515222
102978,20160330,4,PM2.5,8.0
102984,20160330,5,PCA,-58.31888453575941
102984,20160330,5,PM2.5,9.0
102990,20160330,6,PCA,-43.70609432346483
102990,20160330,6,PM2.5,8.0
102996,20160330,7,PCA,-37.93236633173939
102996,20160330,7,PM2.5,11.0
103002,20160330,8,PCA,-35.546805146040704
103002,20160330,8,PM2.5,20.0
103008,20160330,9,PCA,-50.51193360462
103008,20160330,9,PM2.5,16.0
103014,20160330,10,PCA,-61.4696073032918
103014,20160330,10,PM2.5,9.0
103020,20160330,11,PCA,-60.506134150963845
103020,20160330,11,PM2.5,12.0
103026,20160330,12,PCA,-56.416477291059245
103026,20160330,12,PM2.5,14.0
103032,20160330,13,PCA,-56.22815704304802
103032,20160330,13,PM2.5,16.0
103038,20160330,14,PCA,-52.76564784836738
103038,20160330,14,PM2.5,26.0
103044,20160330,15,PCA,-54.383665068403054
103044,20160330,15,PM2.5,27.0
103050,20160330,16,PCA,-52.00323787824398
103050,20160330,16,PM2.5,30.0
103056,20160330,17,PCA,-46.095820677467515
103056,20160330,17,PM2.5,35.0
103062,20160330,18,PCA,-39.46731709362731
103062,20160330,18,PM2.5,41.0
103068,20160330,19,PCA,-11.52993047155425
103068,20160330,19,PM2.5,62.0
103074,20160330,20,PCA,-10.253456313482973
103074,20160330,20,PM2.5,61.0
103080,20160330,21,PCA,-6.820856291617316
103080,20160330,21,PM2.5,63.0
103086,20160330,22,PCA,-1.0119676950364533
103086,20160330,22,PM2.5,67.0
103092,20160330,23,PCA,11.591236045182917
103092,20160330,23,PM2.5,74.0
103098,20160331,0,PCA,14.239220224137068
103098,20160331,0,PM2.5,79.0
103104,20160331,1,PCA,11.423670540855356
103104,20160331,1,PM2.5,74.0
103110,20160331,2,PCA,22.544704990511768
103110,20160331,2,PM2.5,86.0
103116,20160331,3,PCA,29.767317907576842
103116,20160331,3,PM2.5,93.0
103122,20160331,4,PCA,28.597829178198825
103122,20160331,4,PM2.5,90.0
103128,20160331,5,PCA,35.83703105920223
103128,20160331,5,PM2.5,98.0
103134,20160331,6,PCA,39.48947037366671
103134,20160331,6,PM2.5,100.0
103140,20160331,7,PCA,34.024527387142925
103140,20160331,7,PM2.5,93.0
103146,20160331,8,PCA,34.783889184376086
103146,20160331,8,PM2.5,93.0
103152,20160331,9,PCA,40.159976781289714
103152,20160331,9,PM2.5,98.0
103158,20160331,10,PCA,66.68700882770811
