,date,hour,type,天坛
16836,20140805,10,PCA,-64.48907903530136
16836,20140805,10,PM2.5,26.8
16842,20140805,11,PCA,-61.052910209433506
16842,20140805,11,PM2.5,28.6
16848,20140805,12,PCA,-62.05390255989706
16848,20140805,12,PM2.5,34.3
16854,20140805,13,PCA,-75.55859173592174
16854,20140805,13,PM2.5,23.6
16860,20140805,14,PCA,-73.42692400621489
16860,20140805,14,PM2.5,25.5
16866,20140805,15,PCA,-73.91266161645282
16866,20140805,15,PM2.5,22.3
16872,20140805,16,PCA,-24.803067386407886
16872,20140805,16,PM2.5,41.9
16878,20140805,17,PCA,-18.797604483547136
16878,20140805,17,PM2.5,50.8
16884,20140805,18,PCA,-66.45940276018577
16884,20140805,18,PM2.5,34.7
16890,20140805,19,PCA,-67.32901379328158
16890,20140805,19,PM2.5,35.9
16896,20140805,20,PCA,-72.3855032350966
16896,20140805,20,PM2.5,25.1
16902,20140805,21,PCA,-62.36943313608942
16902,20140805,21,PM2.5,32.8
16908,20140805,22,PCA,-60.82603364294685
16908,20140805,22,PM2.5,33.3
16914,20140805,23,PCA,-59.62175124982192
16914,20140805,23,PM2.5,28.8
16920,20140806,0,PCA,-51.10573400714941
16920,20140806,0,PM2.5,37.0
16926,20140806,1,PCA,-49.32694153026796
16926,20140806,1,PM2.5,38.4
16932,20140806,2,PCA,-41.32493044613164
16932,20140806,2,PM2.5,46.5
16938,20140806,3,PCA,-43.64763856828182
16938,20140806,3,PM2.5,40.4
16944,20140806,4,PCA,-33.68268002521933
16944,20140806,4,PM2.5,50.8
16950,20140806,5,PCA,-33.40410682500402
16950,20140806,5,PM2.5,44.5
16956,20140806,6,PCA,-26.188958433644537
16956,20140806,6,PM2.5,54.0
16962,20140806,7,PCA,-23.77398918172346
16962,20140806,7,PM2.5,56.6
16968,20140806,8,PCA,-18.622461393016938
16968,20140806,8,PM2.5,57.4
16974,20140806,9,PCA,-32.54632376895473
16974,20140806,9,PM2.5,41.8
16980,20140806,10,PCA,-50.023261840416716
16980,20140806,10,PM2.5,24.6
16986,20140806,11,PCA,-58.64601031778563
16986,20140806,11,PM2.5,23.4
16992,20140806,12,PCA,-70.67428076599943
16992,20140806,12,PM2.5,13.1
16998,20140806,13,PCA,-74.03554021949232
16998,20140806,13,PM2.5,10.0
17004,20140806,14,PCA,-73.03278381528854
17004,20140806,14,PM2.5,11.0
17010,20140806,15,PCA,-78.80377922183317
17010,20140806,15,PM2.5,4.0
17016,20140806,16,PCA,-77.40232202981075
17016,20140806,16,PM2.5,7.3
17022,20140806,17,PCA,-77.92587818692327
17022,20140806,17,PM2.5,6.8
17028,20140806,18,PCA,-80.02619892923687
17028,20140806,18,PM2.5,6.7
17034,20140806,19,PCA,-79.91148561113042
17034,20140806,19,PM2.5,13.6
17040,20140806,20,PCA,-68.29290374773105
17040,20140806,20,PM2.5,25.4
17046,20140806,21,PCA,-58.88734504993381
17046,20140806,21,PM2.5,27.5
17052,20140806,22,PCA,-42.26735614430216
17052,20140806,22,PM2.5,39.0
17058,20140806,23,PCA,-25.375522523703882
17058,20140806,23,PM2.5,51.5
17064,20140807,0,PCA,-15.916854041098711
17064,20140807,0,PM2.5,65.3
17070,20140807,1,PCA,6.78993800854241
17070,20140807,1,PM2.5,88.5
17076,20140807,2,PCA,43.03003604130412
17076,20140807,2,PM2.5,150.0
17082,20140807,3,PCA,25.05020591317962
17082,20140807,3,PM2.5,125.3
17088,20140807,4,PCA,11.147184884515282
17088,20140807,4,PM2.5,105.5
17094,20140807,5,PCA,9.536707568114833
17094,20140807,5,PM2.5,98.3
17100,20140807,6,PCA,3.518819071764087
17100,20140807,6,PM2.5,90.0
17106,20140807,7,PCA,11.658607282182516
17106,20140807,7,PM2.5,94.1
17112,20140807,8,PCA,18.221222096012973
17112,20140807,8,PM2.5,99.8
17118,20140807,9,PCA,-19.711135730123246
17118,20140807,9,PM2.5,56.1
17124,20140807,10,PCA,-5.871194485568735
17124,20140807,10,PM2.5,70.3
17130,20140807,11,PCA,-23.316078432558633
17130,20140807,11,PM2.5,58.9
17136,20140807,12,PCA,-29.13356099843109
17136,20140807,12,PM2.5,56.4
17142,20140807,13,PCA,-23.75880767615534
17142,20140807,13,PM2.5,49.5
17148,20140807,14,PCA,-16.01195849651866
17148,20140807,14,PM2.5,49.3
17154,20140807,15,PCA,-9.196772287770779
17154,20140807,15,PM2.5,52.9
17160,20140807,16,PCA,-18.52418351462448
17160,20140807,16,PM2.5,42.7
17166,20140807,17,PCA,-15.999148419581095
17166,20140807,17,PM2.5,48.5
17172,20140807,18,PCA,-24.296305376348283
17172,20140807,18,PM2.5,45.3
17178,20140807,19,PCA,-20.30441315196787
17178,20140807,19,PM2.5,45.5
17184,20140807,20,PCA,22.98849916744995
17184,20140807,20,PM2.5,89.3
17190,20140807,21,PCA,9.060604109431642
17190,20140807,21,PM2.5,90.7
17196,20140807,22,PCA,0.965345926637904
17196,20140807,22,PM2.5,74.2
17202,20140807,23,PCA,-12.309188002693789
17202,20140807,23,PM2.5,51.8
17208,20140808,0,PCA,-16.034888283362424
17208,20140808,0,PM2.5,47.1
17214,20140808,1,PCA,-17.353807617722232
17214,20140808,1,PM2.5,42.9
17220,20140808,2,PCA,-13.120137457855066
17220,20140808,2,PM2.5,51.2
17226,20140808,3,PCA,-7.505834692292092
17226,20140808,3,PM2.5,56.3
17232,20140808,4,PCA,-9.341259862970308
17232,20140808,4,PM2.5,54.8
17238,20140808,5,PCA,-10.913198844693785
17238,20140808,5,PM2.5,56.2
17244,20140808,6,PCA,-15.280705336989945
17244,20140808,6,PM2.5,50.3
17250,20140808,7,PCA,-10.459038267327877
17250,20140808,7,PM2.5,56.1
17256,20140808,8,PCA,11.166961260876935
17256,20140808,8,PM2.5,74.3
17262,20140808,9,PCA,26.281058261547248
17262,20140808,9,PM2.5,91.1
17268,20140808,10,PCA,29.126294796013788
17268,20140808,10,PM2.5,95.1
17274,20140808,11,PCA,13.757889811390742
17274,20140808,11,PM2.5,92.1
17280,20140808,12,PCA,-11.162230246706779
17280,20140808,12,PM2.5,77.1
17286,20140808,13,PCA,-16.56308505031681
17286,20140808,13,PM2.5,58.5
17292,20140808,14,PCA,-21.092682964737076
17292,20140808,14,PM2.5,50.7
17298,20140808,15,PCA,-23.867768275509714
17298,20140808,15,PM2.5,53.0
17304,20140808,16,PCA,-24.306876339132426
17304,20140808,16,PM2.5,50.5
17310,20140808,17,PCA,-19.492147116695733
17310,20140808,17,PM2.5,48.2
17316,20140808,18,PCA,-5.374876996211494
17316,20140808,18,PM2.5,60.6
17322,20140808,19,PCA,-1.0656813591731924
17322,20140808,19,PM2.5,62.0
17328,20140808,20,PCA,-23.349904181891297
17328,20140808,20,PM2.5,62.0
17334,20140808,21,PCA,-25.746247666046244
17334,20140808,21,PM2.5,55.1
17340,20140808,22,PCA,-19.534477210924152
17340,20140808,22,PM2.5,58.1
17346,20140808,23,PCA,-1.755260682997067
17346,20140808,23,PM2.5,72.3
17352,20140809,0,PCA,8.709769665659172
17352,20140809,0,PM2.5,78.3
17358,20140809,1,PCA,18.21120081973515
17358,20140809,1,PM2.5,86.0
17364,20140809,2,PCA,25.951057800143392
17364,20140809,2,PM2.5,95.2
17370,20140809,3,PCA,25.85782524515666
17370,20140809,3,PM2.5,103.0
17376,20140809,4,PCA,26.149307694958516
17376,20140809,4,PM2.5,104.6
17382,20140809,5,PCA,29.869767525332048
17382,20140809,5,PM2.5,108.8
17388,20140809,6,PCA,45.844907928244595
17388,20140809,6,PM2.5,124.9
17394,20140809,7,PCA,88.15673077543873
17394,20140809,7,PM2.5,166.5
17400,20140809,8,PCA,98.71702087862484
17400,20140809,8,PM2.5,171.3
17406,20140809,9,PCA,94.74307112621288
17406,20140809,9,PM2.5,165.5
17412,20140809,10,PCA,44.76666031956874
17412,20140809,10,PM2.5,110.8
17418,20140809,11,PCA,10.084667047948262
17418,20140809,11,PM2.5,74.1
17424,20140809,12,PCA,10.54288000366514
17424,20140809,12,PM2.5,85.5
17430,20140809,13,PCA,-0.03812419087135759
17430,20140809,13,PM2.5,73.9
17436,20140809,14,PCA,-4.441710975128126
17436,20140809,14,PM2.5,67.9
17442,20140809,15,PCA,-11.647891917465259
17442,20140809,15,PM2.5,57.3
17448,20140809,16,PCA,-8.472569369325463
17448,20140809,16,PM2.5,60.2
17454,20140809,17,PCA,-14.415430882166826
17454,20140809,17,PM2.5,51.5
17460,20140809,18,PCA,-15.16776990300004
17460,20140809,18,PM2.5,48.3
17466,20140809,19,PCA,-19.53058125679718
17466,20140809,19,PM2.5,41.2
17472,20140809,20,PCA,-8.123580011862499
17472,20140809,20,PM2.5,49.9
17478,20140809,21,PCA,4.486028095098399
17478,20140809,21,PM2.5,59.1
17484,20140809,22,PCA,-33.15427965890485
17484,20140809,22,PM2.5,15.2
17490,20140809,23,PCA,-34.89613971471647
17490,20140809,23,PM2.5,10.3
17496,20140810,0,PCA,-35.2888055260277
17496,20140810,0,PM2.5,9.5
17502,20140810,1,PCA,-27.63641876509235
17502,20140810,1,PM2.5,19.2
17508,20140810,2,PCA,-23.5013970927199
17508,20140810,2,PM2.5,25.0
17514,20140810,3,PCA,-35.557697350030956
17514,20140810,3,PM2.5,15.9
17520,20140810,4,PCA,-31.761381496593273
17520,20140810,4,PM2.5,24.0
17526,20140810,5,PCA,-31.57782178402064
17526,20140810,5,PM2.5,19.7
17532,20140810,6,PCA,-25.946808932739884
17532,20140810,6,PM2.5,30.1
17538,20140810,7,PCA,-28.85388056061589
17538,20140810,7,PM2.5,33.8
17544,20140810,8,PCA,-26.953800082907826
17544,20140810,8,PM2.5,41.6
17550,20140810,9,PCA,-31.558592726272582
17550,20140810,9,PM2.5,47.5
17556,20140810,10,PCA,-38.98331803357388
17556,20140810,10,PM2.5,41.4
17562,20140810,11,PCA,-53.179058759199656
17562,20140810,11,PM2.5,36.4
17568,20140810,12,PCA,-51.015501419691304
17568,20140810,12,PM2.5,44.7
17574,20140810,13,PCA,-34.3121858406425
17574,20140810,13,PM2.5,41.2
17580,20140810,14,PCA,-31.40647971231531
17580,20140810,14,PM2.5,34.6
17586,20140810,15,PCA,-34.821668462802585
17586,20140810,15,PM2.5,32.1
17592,20140810,16,PCA,-34.37895387493036
17592,20140810,16,PM2.5,35.9
17598,20140810,17,PCA,-42.181582543295235
17598,20140810,17,PM2.5,32.1
17604,20140810,18,PCA,-48.686980933137725
17604,20140810,18,PM2.5,32.0
17610,20140810,19,PCA,-33.83054824300153
17610,20140810,19,PM2.5,46.9
17616,20140810,20,PCA,-30.762092315651028
17616,20140810,20,PM2.5,56.7
17622,20140810,21,PCA,-51.2736910672567
17622,20140810,21,PM2.5,53.2
17628,20140810,22,PCA,-38.727591267048766
17628,20140810,22,PM2.5,54.6
17634,20140810,23,PCA,-28.85615895872822
17634,20140810,23,PM2.5,61.5
17640,20140811,0,PCA,-8.155001445174207
17640,20140811,0,PM2.5,75.0
17646,20140811,1,PCA,2.0506232278198127
17646,20140811,1,PM2.5,80.6
17652,20140811,2,PCA,-1.8758615228281446
17652,20140811,2,PM2.5,78.9
17658,20140811,3,PCA,-13.118895967509731
17658,20140811,3,PM2.5,64.0
17664,20140811,4,PCA,-19.04084733353446
17664,20140811,4,PM2.5,53.7
17670,20140811,5,PCA,-34.20070848391044
17670,20140811,5,PM2.5,29.3
17676,20140811,6,PCA,-51.37535931342188
17676,20140811,6,PM2.5,3.2
17682,20140811,7,PCA,-39.40136957047391
17682,20140811,7,PM2.5,20.3
17688,20140811,8,PCA,-45.67637485129905
17688,20140811,8,PM2.5,15.9
17718,20140811,13,PCA,-75.31698173385398
17718,20140811,13,PM2.5,8.2
17724,20140811,14,PCA,-75.10663176060875
17724,20140811,14,PM2.5,7.0
17730,20140811,15,PCA,-72.27283961641047
17730,20140811,15,PM2.5,12.6
17736,20140811,16,PCA,-72.38780163302985
17736,20140811,16,PM2.5,13.8
17742,20140811,17,PCA,-69.38224280816668
17742,20140811,17,PM2.5,19.9
17748,20140811,18,PCA,-72.44728641926093
17748,20140811,18,PM2.5,18.5
17754,20140811,19,PCA,-53.4830449725255
17754,20140811,19,PM2.5,43.7
17760,20140811,20,PCA,-66.23279693041918
17760,20140811,20,PM2.5,20.8
17766,20140811,21,PCA,-59.47443010319506
17766,20140811,21,PM2.5,27.0
17772,20140811,22,PCA,-54.38228423869645
17772,20140811,22,PM2.5,28.3
17778,20140811,23,PCA,-52.6309394652137
17778,20140811,23,PM2.5,26.8
17784,20140812,0,PCA,-44.35517099771549
17784,20140812,0,PM2.5,28.1
17790,20140812,1,PCA,-32.17566840446319
17790,20140812,1,PM2.5,35.4
17796,20140812,2,PCA,-24.494508163061226
17796,20140812,2,PM2.5,49.3
17802,20140812,3,PCA,-31.15662444299523
17802,20140812,3,PM2.5,45.6
17808,20140812,4,PCA,-46.36687538392416
17808,20140812,4,PM2.5,28.1
17814,20140812,5,PCA,-49.71122612385036
17814,20140812,5,PM2.5,29.4
17820,20140812,6,PCA,-52.91007276937452
17820,20140812,6,PM2.5,23.9
17826,20140812,7,PCA,-58.783348494385194
17826,20140812,7,PM2.5,17.4
17832,20140812,8,PCA,-53.41796404597583
17832,20140812,8,PM2.5,26.0
17838,20140812,9,PCA,-59.08725407169228
17838,20140812,9,PM2.5,17.5
17844,20140812,10,PCA,-65.52597279866039
17844,20140812,10,PM2.5,10.3
17850,20140812,11,PCA,-66.98972337088624
17850,20140812,11,PM2.5,15.6
17856,20140812,12,PCA,-73.15114316297095
17856,20140812,12,PM2.5,18.7
17862,20140812,13,PCA,-63.83281591724083
17862,20140812,13,PM2.5,27.8
17868,20140812,14,PCA,-28.913457928168924
17868,20140812,14,PM2.5,34.6
17874,20140812,15,PCA,-27.146424941874027
17874,20140812,15,PM2.5,40.4
17880,20140812,16,PCA,-32.81143791025162
17880,20140812,16,PM2.5,32.7
17886,20140812,17,PCA,-33.6970760621547
17886,20140812,17,PM2.5,35.4
17892,20140812,18,PCA,-27.19029385136764
17892,20140812,18,PM2.5,40.8
17898,20140812,19,PCA,-49.474142135134365
17898,20140812,19,PM2.5,36.8
17904,20140812,20,PCA,-62.82190283812336
17904,20140812,20,PM2.5,31.2
17910,20140812,21,PCA,-62.59877157243335
17910,20140812,21,PM2.5,24.9
17916,20140812,22,PCA,-49.69348766953962
17916,20140812,22,PM2.5,30.4
17922,20140812,23,PCA,-64.74661392722903
17922,20140812,23,PM2.5,17.0
17928,20140813,0,PCA,-64.87582181101128
17928,20140813,0,PM2.5,22.7
17934,20140813,1,PCA,-67.63455924122529
17934,20140813,1,PM2.5,16.7
17940,20140813,2,PCA,-61.03896698703113
17940,20140813,2,PM2.5,24.0
17946,20140813,3,PCA,-55.21765670744497
17946,20140813,3,PM2.5,28.5
17952,20140813,4,PCA,-57.012284639971426
17952,20140813,4,PM2.5,29.7
17958,20140813,5,PCA,-49.68140662816642
17958,20140813,5,PM2.5,31.7
17964,20140813,6,PCA,-44.048305306742044
17964,20140813,6,PM2.5,44.5
17970,20140813,7,PCA,-51.228695661181995
17970,20140813,7,PM2.5,32.8
17976,20140813,8,PCA,-49.488938961751586
17976,20140813,8,PM2.5,29.6
17982,20140813,9,PCA,-51.38890716261007
17982,20140813,9,PM2.5,33.4
17988,20140813,10,PCA,-45.43901692072548
17988,20140813,10,PM2.5,40.4
17994,20140813,11,PCA,-36.65305266710778
17994,20140813,11,PM2.5,53.8
18000,20140813,13,PCA,-55.11351447054908
18000,20140813,13,PM2.5,33.2
18006,20140813,14,PCA,-57.271351419452444
18006,20140813,14,PM2.5,27.1
18012,20140813,15,PCA,-66.47346474570088
18012,20140813,15,PM2.5,15.3
18018,20140813,16,PCA,-60.10094001568076
18018,20140813,16,PM2.5,18.0
18024,20140813,17,PCA,-64.54138519569918
18024,20140813,17,PM2.5,20.5
18030,20140813,18,PCA,-62.47972147538925
18030,20140813,18,PM2.5,24.3
18036,20140813,19,PCA,-58.48441177596128
18036,20140813,19,PM2.5,28.1
18042,20140813,20,PCA,-58.222059124301474
18042,20140813,20,PM2.5,27.4
18048,20140813,21,PCA,-58.69304351308569
18048,20140813,21,PM2.5,25.3
18054,20140813,22,PCA,-66.49036258012343
18054,20140813,22,PM2.5,15.8
18060,20140813,23,PCA,-64.9618026236716
18060,20140813,23,PM2.5,18.7
18066,20140814,0,PCA,-63.919761927389956
18066,20140814,0,PM2.5,19.6
18072,20140814,1,PCA,-61.30956111386755
18072,20140814,1,PM2.5,23.1
18078,20140814,2,PCA,-62.85124050530334
18078,20140814,2,PM2.5,24.0
18084,20140814,3,PCA,-63.72102709610431
18084,20140814,3,PM2.5,22.7
18090,20140814,4,PCA,-66.72196361772416
18090,20140814,4,PM2.5,19.3
18096,20140814,5,PCA,-64.00548883753375
18096,20140814,5,PM2.5,24.4
18102,20140814,6,PCA,-63.468314426874784
18102,20140814,6,PM2.5,27.3
18108,20140814,7,PCA,-60.82541576896099
18108,20140814,7,PM2.5,29.5
18114,20140814,8,PCA,-49.47405056846838
18114,20140814,8,PM2.5,36.6
18120,20140814,9,PCA,-39.3294493014464
18120,20140814,9,PM2.5,48.8
18126,20140814,10,PCA,-52.837151962098446
18126,20140814,10,PM2.5,36.5
18132,20140814,11,PCA,-60.27926760386398
18132,20140814,11,PM2.5,35.0
18138,20140814,12,PCA,-54.78638311063791
18138,20140814,12,PM2.5,42.6
18144,20140814,13,PCA,-46.344053167256526
18144,20140814,13,PM2.5,55.4
18150,20140814,14,PCA,-12.039065243859776
18150,20140814,14,PM2.5,59.7
18156,20140814,15,PCA,-33.01489821978395
18156,20140814,15,PM2.5,39.9
18162,20140814,16,PCA,-47.66564421582462
18162,20140814,16,PM2.5,34.4
18168,20140814,17,PCA,-43.77059466523376
18168,20140814,17,PM2.5,30.6
18174,20140814,18,PCA,-56.598566622287656
18174,20140814,18,PM2.5,34.5
18180,20140814,19,PCA,-62.41183857042021
18180,20140814,19,PM2.5,40.2
18186,20140814,20,PCA,-60.7022660162463
18186,20140814,20,PM2.5,38.1
18192,20140814,21,PCA,-63.94727615594618
18192,20140814,21,PM2.5,24.1
18198,20140814,22,PCA,-59.87312507683304
18198,20140814,22,PM2.5,22.4
18204,20140814,23,PCA,-62.35993284770031
18204,20140814,23,PM2.5,16.4
18210,20140815,0,PCA,-54.97377108526247
18210,20140815,0,PM2.5,20.6
18216,20140815,1,PCA,-45.14221598560017
18216,20140815,1,PM2.5,32.8
18222,20140815,2,PCA,-43.24858651252969
18222,20140815,2,PM2.5,32.1
18228,20140815,3,PCA,-42.82554573521468
18228,20140815,3,PM2.5,33.6
18234,20140815,4,PCA,-50.96113647995659
18234,20140815,4,PM2.5,23.8
18240,20140815,5,PCA,-54.87056247689405
18240,20140815,5,PM2.5,19.7
18246,20140815,6,PCA,-55.137001744046024
18246,20140815,6,PM2.5,21.1
18252,20140815,7,PCA,-59.240155849595126
18252,20140815,7,PM2.5,15.2
18258,20140815,8,PCA,-20.927813900081194
18258,20140815,8,PM2.5,56.8
18264,20140815,9,PCA,16.325258274754724
18264,20140815,9,PM2.5,105.5
18270,20140815,10,PCA,7.626454580176649
18270,20140815,10,PM2.5,102.2
18276,20140815,11,PCA,-29.02619123990868
18276,20140815,11,PM2.5,60.3
18282,20140815,12,PCA,-50.821791455247464
18282,20140815,12,PM2.5,39.6
18288,20140815,13,PCA,-65.17867616775533
18288,20140815,13,PM2.5,22.5
18294,20140815,14,PCA,-72.14115241432012
18294,20140815,14,PM2.5,22.8
18300,20140815,15,PCA,-54.15263295620817
18300,20140815,15,PM2.5,26.8
18306,20140815,16,PCA,-18.927091239536427
18306,20140815,16,PM2.5,39.2
18312,20140815,17,PCA,-9.615771143785349
18312,20140815,17,PM2.5,48.5
18318,20140815,18,PCA,-46.05713982227114
18318,20140815,18,PM2.5,26.5
18324,20140815,19,PCA,-62.89163808423308
18324,20140815,19,PM2.5,25.5
18330,20140815,20,PCA,-68.22674326544539
18330,20140815,20,PM2.5,25.2
18336,20140815,21,PCA,-63.2877977740481
18336,20140815,21,PM2.5,22.0
18342,20140815,22,PCA,-43.15157253185865
18342,20140815,22,PM2.5,38.0
18348,20140815,23,PCA,-44.57014036796764
18348,20140815,23,PM2.5,35.0
18354,20140816,0,PCA,-39.61734695405389
18354,20140816,0,PM2.5,42.4
18360,20140816,1,PCA,-32.29135272016412
18360,20140816,1,PM2.5,41.5
18366,20140816,2,PCA,-25.688459776963782
18366,20140816,2,PM2.5,48.3
18372,20140816,3,PCA,-3.1264983816078153
18372,20140816,3,PM2.5,62.8
18378,20140816,4,PCA,10.390466063858108
18378,20140816,4,PM2.5,80.1
18384,20140816,5,PCA,2.752415650631775
18384,20140816,5,PM2.5,82.3
18390,20140816,6,PCA,-18.41824570150504
18390,20140816,6,PM2.5,59.5
18396,20140816,7,PCA,-24.16594372318352
18396,20140816,7,PM2.5,46.3
18402,20140816,8,PCA,-30.13485830989008
18402,20140816,8,PM2.5,38.4
18408,20140816,9,PCA,-26.99926659766943
18408,20140816,9,PM2.5,50.6
18414,20140816,10,PCA,4.025256618945732
18414,20140816,10,PM2.5,95.2
18420,20140816,11,PCA,23.02659041959898
18420,20140816,11,PM2.5,132.4
18426,20140816,12,PCA,2.9406211650485377
18426,20140816,12,PM2.5,94.5
18432,20140816,13,PCA,8.17519322293385
18432,20140816,13,PM2.5,81.3
18438,20140816,14,PCA,2.200129543651835
18438,20140816,14,PM2.5,64.5
18444,20140816,15,PCA,-3.0052168781537083
18444,20140816,15,PM2.5,54.0
18450,20140816,16,PCA,17.204714177027835
18450,20140816,16,PM2.5,77.2
18456,20140816,17,PCA,4.343824406509283
18456,20140816,17,PM2.5,70.8
18462,20140816,18,PCA,-9.387278031797171
18462,20140816,18,PM2.5,65.5
18468,20140816,19,PCA,-16.027242137258003
18468,20140816,19,PM2.5,60.6
18474,20140816,20,PCA,-6.3070002331984645
18474,20140816,20,PM2.5,73.1
18480,20140816,21,PCA,-4.405652472481004
18480,20140816,21,PM2.5,78.4
18486,20140816,22,PCA,11.139375733753734
18486,20140816,22,PM2.5,85.6
18492,20140816,23,PCA,41.37253050386512
18492,20140816,23,PM2.5,108.1
18498,20140817,0,PCA,50.97251469334207
18498,20140817,0,PM2.5,132.3
18504,20140817,1,PCA,79.40445064875624
18504,20140817,1,PM2.5,168.5
18510,20140817,2,PCA,8.081505152631701
18510,20140817,2,PM2.5,76.4
18516,20140817,3,PCA,-29.890932213471814
18516,20140817,3,PM2.5,29.7
18522,20140817,4,PCA,-33.429988963581174
18522,20140817,4,PM2.5,23.8
18528,20140817,5,PCA,-36.77734500409058
18528,20140817,5,PM2.5,25.1
18534,20140817,6,PCA,-32.317626412538786
18534,20140817,6,PM2.5,29.2
18540,20140817,7,PCA,-16.381761567651722
18540,20140817,7,PM2.5,45.1
18546,20140817,8,PCA,-13.485485252850248
18546,20140817,8,PM2.5,46.5
18552,20140817,9,PCA,-11.46215028241154
18552,20140817,9,PM2.5,45.0
18558,20140817,10,PCA,-13.676561288246265
18558,20140817,10,PM2.5,47.4
18564,20140817,11,PCA,-20.154103168581905
18564,20140817,11,PM2.5,43.3
18570,20140817,12,PCA,-22.360437781390992
18570,20140817,12,PM2.5,42.7
18576,20140817,13,PCA,-31.053183246340268
18576,20140817,13,PM2.5,43.5
18582,20140817,14,PCA,-26.132297183315607
18582,20140817,14,PM2.5,48.4
18588,20140817,15,PCA,-29.67199009984127
18588,20140817,15,PM2.5,40.9
18594,20140817,16,PCA,-41.18474698205524
18594,20140817,16,PM2.5,28.3
18600,20140817,17,PCA,-45.106962364974855
18600,20140817,17,PM2.5,32.5
18606,20140817,18,PCA,-34.93040449914757
18606,20140817,18,PM2.5,36.3
18612,20140817,19,PCA,-34.96851889201358
18612,20140817,19,PM2.5,30.9
18618,20140817,20,PCA,-35.18998703405162
18618,20140817,20,PM2.5,44.0
18624,20140817,21,PCA,-34.178139778490426
18624,20140817,21,PM2.5,48.9
18630,20140817,22,PCA,-25.163838737925083
18630,20140817,22,PM2.5,60.5
18636,20140817,23,PCA,-21.314248417372053
18636,20140817,23,PM2.5,64.0
18642,20140818,0,PCA,-21.52026258566207
18642,20140818,0,PM2.5,62.5
18648,20140818,1,PCA,-37.17366181502111
18648,20140818,1,PM2.5,50.4
18654,20140818,2,PCA,-32.24334396194359
18654,20140818,2,PM2.5,56.8
18660,20140818,3,PCA,-24.043405618512622
18660,20140818,3,PM2.5,55.9
18666,20140818,4,PCA,-19.67373806910293
18666,20140818,4,PM2.5,64.2
18672,20140818,5,PCA,-8.031060424897005
18672,20140818,5,PM2.5,63.4
18678,20140818,6,PCA,-11.617433697720662
