,date,hour,type,延庆
245298,20190124,5,PM2.5,52.0
245304,20190124,6,PCA,-5.714367397955052
245304,20190124,6,PM2.5,52.0
245310,20190124,7,PCA,-3.739709515219984
245310,20190124,7,PM2.5,53.0
245316,20190124,8,PCA,1.3583344786869016
245316,20190124,8,PM2.5,56.0
245322,20190124,9,PCA,22.62692517031947
245322,20190124,9,PM2.5,69.0
245328,20190124,10,PCA,38.02520126859834
245328,20190124,10,PM2.5,78.0
245334,20190124,11,PCA,27.167136316270106
245334,20190124,11,PM2.5,72.0
245340,20190124,12,PCA,33.111253340129416
245340,20190124,12,PM2.5,76.0
245346,20190124,13,PCA,62.97220318731231
245346,20190124,13,PM2.5,94.0
245352,20190124,14,PCA,57.668576469632185
245352,20190124,14,PM2.5,91.0
245358,20190124,15,PCA,41.39577944173469
245358,20190124,15,PM2.5,81.0
245364,20190124,16,PCA,33.68354074069938
245364,20190124,16,PM2.5,76.0
245370,20190124,17,PCA,35.53172649157678
245370,20190124,17,PM2.5,76.0
245376,20190124,18,PCA,55.79194088932811
245376,20190124,18,PM2.5,87.0
245382,20190124,19,PCA,48.43501697459349
245382,20190124,19,PM2.5,83.0
245388,20190124,20,PCA,-43.47436600054378
245388,20190124,20,PM2.5,22.0
245394,20190124,21,PCA,-79.34193827466692
245394,20190124,21,PM2.5,8.0
245400,20190124,22,PCA,-77.05944704633278
245400,20190124,22,PM2.5,5.0
245406,20190124,23,PCA,-80.4547218472796
245406,20190124,23,PM2.5,3.0
245412,20190125,0,PCA,-50.52643708875167
245412,20190125,0,PM2.5,20.0
245418,20190125,1,PCA,-65.2238643253243
245418,20190125,1,PM2.5,8.0
245424,20190125,2,PCA,-82.33290417361785
245424,20190125,2,PM2.5,5.0
245430,20190125,3,PCA,-70.43823845746034
245430,20190125,3,PM2.5,7.0
245436,20190125,4,PCA,-34.29554496614468
245436,20190125,4,PM2.5,16.0
245442,20190125,5,PCA,-42.51055663485768
245442,20190125,5,PM2.5,11.0
245448,20190125,6,PCA,-46.374714187324585
245448,20190125,6,PM2.5,13.0
245454,20190125,7,PCA,-46.551663766164054
245454,20190125,7,PM2.5,14.0
245460,20190125,8,PCA,-41.55062061594577
245460,20190125,8,PM2.5,21.0
245466,20190125,9,PCA,-40.295019172755566
245466,20190125,9,PM2.5,21.0
245472,20190125,10,PCA,-40.78533940753374
245472,20190125,10,PM2.5,19.0
245478,20190125,11,PCA,-40.18705478668828
245478,20190125,11,PM2.5,23.0
245484,20190125,12,PCA,-52.96749126182508
245484,20190125,12,PM2.5,16.0
245490,20190125,13,PCA,-50.22003912242883
245490,20190125,13,PM2.5,14.0
245496,20190125,14,PCA,-51.92932338936841
245496,20190125,14,PM2.5,14.0
245502,20190125,15,PCA,-46.060289995894614
245502,20190125,15,PM2.5,16.0
245508,20190125,16,PCA,-49.08402436058104
245508,20190125,16,PM2.5,12.0
245514,20190125,17,PCA,-50.444481167280095
245514,20190125,17,PM2.5,15.0
245520,20190125,18,PCA,-57.23537475972079
245520,20190125,18,PM2.5,10.0
245526,20190125,19,PCA,-64.9547770646399
245526,20190125,19,PM2.5,7.0
245532,20190125,20,PCA,-62.79565815060386
245532,20190125,20,PM2.5,14.0
245538,20190125,21,PCA,-55.186123541257764
245538,20190125,21,PM2.5,18.0
245544,20190125,22,PCA,-41.29152712256202
245544,20190125,22,PM2.5,25.0
245550,20190125,23,PCA,-44.82647537347775
245550,20190125,23,PM2.5,23.0
245556,20190126,0,PCA,-44.5035667439687
245556,20190126,0,PM2.5,22.0
245562,20190126,1,PCA,-53.63586346006734
245562,20190126,1,PM2.5,23.0
245568,20190126,2,PCA,-53.13422275905264
245568,20190126,2,PM2.5,19.0
245574,20190126,3,PCA,-40.01466082299429
245574,20190126,3,PM2.5,26.0
245580,20190126,4,PCA,-40.86407484328926
245580,20190126,4,PM2.5,25.0
245586,20190126,5,PCA,-54.909733874370595
245586,20190126,5,PM2.5,21.0
245592,20190126,6,PCA,-51.033919955587955
245592,20190126,6,PM2.5,20.0
245598,20190126,7,PCA,-31.257155610297364
245598,20190126,7,PM2.5,37.0
245604,20190126,8,PCA,-26.811553499031383
245604,20190126,8,PM2.5,40.0
245610,20190126,9,PCA,-40.19433877098624
245610,20190126,9,PM2.5,32.0
245616,20190126,10,PCA,-36.452870596783576
245616,20190126,10,PM2.5,33.0
245622,20190126,11,PCA,-37.405954818759795
245622,20190126,11,PM2.5,33.0
245628,20190126,12,PCA,-46.39576846719137
245628,20190126,12,PM2.5,30.0
245634,20190126,13,PCA,-53.91414092869343
245634,20190126,13,PM2.5,26.0
245640,20190126,14,PCA,-58.21998439021118
245640,20190126,14,PM2.5,24.0
245646,20190126,15,PCA,-60.05041230911421
245646,20190126,15,PM2.5,23.0
245652,20190126,16,PCA,-59.66784167201432
245652,20190126,16,PM2.5,23.0
245658,20190126,17,PCA,-65.00585850067048
245658,20190126,17,PM2.5,16.0
245664,20190126,18,PCA,-54.07519612511636
245664,20190126,18,PM2.5,23.0
245670,20190126,19,PCA,-43.590148479944695
245670,20190126,19,PM2.5,28.0
245676,20190126,20,PCA,-37.31192327038227
245676,20190126,20,PM2.5,34.0
245682,20190126,21,PCA,-33.0852082101075
245682,20190126,21,PM2.5,33.0
245688,20190126,22,PCA,-39.975720763162336
245688,20190126,22,PM2.5,29.0
245694,20190126,23,PCA,-30.10315310285934
245694,20190126,23,PM2.5,38.0
245700,20190127,0,PCA,-16.267022503021977
245700,20190127,0,PM2.5,47.0
245706,20190127,1,PCA,-18.9237593994303
245706,20190127,1,PM2.5,45.0
245712,20190127,2,PCA,-10.17740871690367
245712,20190127,2,PM2.5,50.0
245718,20190127,3,PCA,-6.975699467055185
245718,20190127,3,PM2.5,52.0
245724,20190127,4,PCA,3.0539565010353127
245724,20190127,4,PM2.5,58.0
245730,20190127,5,PCA,-9.243978954296331
245730,20190127,5,PM2.5,50.0
245736,20190127,6,PCA,-5.111880868174081
245736,20190127,6,PM2.5,53.0
245742,20190127,7,PCA,3.591071986317598
245742,20190127,7,PM2.5,60.0
245748,20190127,8,PCA,27.788130927604442
245748,20190127,8,PM2.5,75.0
245754,20190127,9,PCA,40.28228423576249
245754,20190127,9,PM2.5,83.0
245760,20190127,10,PCA,55.41566188105409
245760,20190127,10,PM2.5,92.0
245766,20190127,11,PCA,19.739221514576798
245766,20190127,11,PM2.5,69.0
245772,20190127,12,PCA,17.104902894706374
245772,20190127,12,PM2.5,68.0
245778,20190127,13,PCA,-4.018709635936088
245778,20190127,13,PM2.5,56.0
245784,20190127,14,PCA,-32.248626349427056
245784,20190127,14,PM2.5,20.0
245790,20190127,15,PCA,3.9494728805175554
245790,20190127,15,PM2.5,14.0
245796,20190127,16,PCA,31.857936195941303
245796,20190127,16,PM2.5,15.0
245802,20190127,17,PCA,12.640250325492909
245802,20190127,17,PM2.5,7.0
245808,20190127,18,PCA,0.6387699870455515
245808,20190127,18,PM2.5,11.0
245814,20190127,19,PCA,-18.586650595666523
245814,20190127,19,PM2.5,13.0
245820,20190127,20,PCA,-42.36761554774032
245820,20190127,20,PM2.5,7.0
245826,20190127,21,PCA,-52.82688975021104
245826,20190127,21,PM2.5,8.0
245832,20190127,22,PCA,-60.80925548572786
245832,20190127,22,PM2.5,4.0
245838,20190127,23,PCA,-69.87702477725732
245838,20190127,23,PM2.5,7.0
245844,20190128,0,PCA,-79.3805213812336
245844,20190128,0,PM2.5,5.0
245850,20190128,1,PCA,-82.1608842515529
245850,20190128,1,PM2.5,3.0
245856,20190128,2,PCA,-74.68950840727551
245856,20190128,2,PM2.5,5.0
245862,20190128,3,PCA,-76.09466871005833
245862,20190128,3,PM2.5,3.0
245868,20190128,4,PCA,-76.12510276085276
245868,20190128,4,PM2.5,4.0
245874,20190128,5,PCA,-75.95362453096212
245874,20190128,5,PM2.5,4.0
245880,20190128,6,PCA,-60.369207500993
245880,20190128,6,PM2.5,16.0
245886,20190128,7,PCA,-58.966668437978626
245886,20190128,7,PM2.5,20.0
245892,20190128,8,PCA,-65.35388120900866
245892,20190128,8,PM2.5,12.0
245898,20190128,9,PCA,-51.1379733106941
245898,20190128,9,PM2.5,14.0
245904,20190128,10,PCA,-60.062574776616685
245904,20190128,10,PM2.5,17.0
245910,20190128,11,PCA,-73.46250802021777
245910,20190128,11,PM2.5,15.0
245916,20190128,12,PCA,-74.37640807807877
245916,20190128,12,PM2.5,9.0
245922,20190128,13,PCA,-76.36885759505074
245922,20190128,13,PM2.5,11.0
245928,20190128,14,PCA,-81.76042444939827
245928,20190128,14,PM2.5,2.0
245934,20190128,15,PCA,-76.32370206295595
245934,20190128,15,PM2.5,10.0
245940,20190128,16,PCA,-77.13384701101043
245940,20190128,16,PM2.5,8.0
245946,20190128,17,PCA,-67.8881851679882
245946,20190128,17,PM2.5,14.0
245952,20190128,18,PCA,-57.84916949502679
245952,20190128,18,PM2.5,17.0
245958,20190128,19,PCA,-46.09072787371033
245958,20190128,19,PM2.5,23.0
245964,20190128,20,PCA,-16.70777838143336
245964,20190128,20,PM2.5,45.0
245970,20190128,21,PCA,-22.34897097723508
245970,20190128,21,PM2.5,32.0
245976,20190128,22,PCA,-2.8909402442339966
245976,20190128,22,PM2.5,53.0
245982,20190128,23,PCA,7.904194518393771
245982,20190128,23,PM2.5,61.0
245988,20190129,0,PCA,18.800249352989205
245988,20190129,0,PM2.5,69.0
245994,20190129,1,PCA,38.04548720757115
245994,20190129,1,PM2.5,81.0
246000,20190129,2,PCA,82.68152125589627
246000,20190129,2,PM2.5,109.0
246006,20190129,3,PCA,294.04860125522697
246006,20190129,3,PM2.5,253.0
246012,20190129,4,PCA,36.16355532052139
246012,20190129,4,PM2.5,80.0
246018,20190129,5,PCA,18.592203812694837
246018,20190129,5,PM2.5,69.0
246024,20190129,6,PCA,18.14425406350436
246024,20190129,6,PM2.5,69.0
246030,20190129,7,PCA,13.471959577694362
246030,20190129,7,PM2.5,66.0
246036,20190129,8,PCA,8.867033196111272
246036,20190129,8,PM2.5,63.0
246042,20190129,9,PCA,33.96830306051862
246042,20190129,9,PM2.5,79.0
246048,20190129,10,PCA,52.73288584773883
246048,20190129,10,PM2.5,91.0
246054,20190129,11,PCA,39.38456112581613
246054,20190129,11,PM2.5,81.0
246060,20190129,12,PCA,36.02782452642787
246060,20190129,12,PM2.5,79.0
246066,20190129,13,PCA,21.158271258139624
246066,20190129,13,PM2.5,70.0
246072,20190129,14,PCA,16.99947103773166
246072,20190129,14,PM2.5,68.0
246222,20190130,15,PCA,-83.76944016630743
246222,20190130,15,PM2.5,2.0
246228,20190130,16,PCA,-83.96473085300971
246228,20190130,16,PM2.5,2.0
246234,20190130,17,PCA,-83.07098163452773
246234,20190130,17,PM2.5,2.0
246240,20190130,18,PCA,-84.6138945806593
246240,20190130,18,PM2.5,1.0
246246,20190130,19,PCA,-82.24346321565777
246246,20190130,19,PM2.5,4.0
246252,20190130,20,PCA,-83.11750394451627
246252,20190130,20,PM2.5,2.0
246258,20190130,21,PCA,-82.51930248732545
246258,20190130,21,PM2.5,2.0
246264,20190130,22,PCA,-83.33195607298914
246264,20190130,22,PM2.5,1.0
246270,20190130,23,PCA,-83.37148900176204
246270,20190130,23,PM2.5,2.0
246276,20190131,0,PCA,-81.84281927846112
246276,20190131,0,PM2.5,5.0
246282,20190131,1,PCA,-84.12970404231041
246282,20190131,1,PM2.5,2.0
246288,20190131,2,PCA,-81.5454835462148
246288,20190131,2,PM2.5,6.0
246294,20190131,3,PCA,-83.19560216501469
246294,20190131,3,PM2.5,5.0
246300,20190131,9,PCA,-65.47953221189422
246300,20190131,9,PM2.5,13.0
246306,20190131,10,PCA,-83.08085640369823
246306,20190131,10,PM2.5,7.0
246312,20190131,11,PCA,-71.20168321168384
246312,20190131,11,PM2.5,16.0
246318,20190131,12,PCA,-81.21305513731983
246318,20190131,12,PM2.5,9.0
246324,20190131,13,PCA,-82.61384306128157
246324,20190131,13,PM2.5,5.0
246330,20190131,14,PCA,-81.41448351771629
246330,20190131,14,PM2.5,6.0
246336,20190131,15,PCA,-82.26869980742535
246336,20190131,15,PM2.5,5.0
246342,20190131,16,PCA,-77.08739482945977
246342,20190131,16,PM2.5,4.0
246348,20190131,17,PCA,-81.61723789287029
246348,20190131,17,PM2.5,3.0
246354,20190131,18,PCA,-80.7767491317526
246354,20190131,18,PM2.5,5.0
246360,20190131,19,PCA,-69.95104200597109
246360,20190131,19,PM2.5,5.0
246366,20190131,20,PCA,-57.348950629002154
246366,20190131,20,PM2.5,5.0
246372,20190131,21,PCA,-52.05234525001822
246372,20190131,21,PM2.5,13.0
246378,20190131,22,PCA,-50.151645711879326
246378,20190131,22,PM2.5,13.0
246384,20190131,23,PCA,-50.11625205514174
246384,20190131,23,PM2.5,12.0
246390,20190201,0,PCA,-37.91858552969456
246390,20190201,0,PM2.5,10.0
246396,20190201,1,PCA,-24.20548347972661
246396,20190201,1,PM2.5,11.0
246402,20190201,2,PCA,-16.69164943110625
246402,20190201,2,PM2.5,15.0
246408,20190201,3,PCA,-10.554504310948946
246408,20190201,3,PM2.5,16.0
246414,20190201,4,PCA,-12.398398931550918
246414,20190201,4,PM2.5,13.0
246420,20190201,5,PCA,-14.799667439426866
246420,20190201,5,PM2.5,11.0
246426,20190201,6,PCA,-17.693710273257874
246426,20190201,6,PM2.5,11.0
246432,20190201,7,PCA,-12.9709428955667
246432,20190201,7,PM2.5,16.0
246438,20190201,8,PCA,-19.810134820452546
246438,20190201,8,PM2.5,12.0
246444,20190201,9,PCA,-18.310057458949245
246444,20190201,9,PM2.5,15.0
246450,20190201,10,PCA,-5.30491699753776
246450,20190201,10,PM2.5,18.0
246456,20190201,11,PCA,-1.3149170140566677
246456,20190201,11,PM2.5,20.0
246462,20190201,12,PCA,-24.983977514411382
246462,20190201,12,PM2.5,17.0
246468,20190201,13,PCA,3.1511515028504467
246468,20190201,13,PM2.5,32.0
246474,20190201,14,PCA,6.02919723681222
246474,20190201,14,PM2.5,27.0
246480,20190201,15,PCA,-41.702217953856106
246480,20190201,15,PM2.5,15.0
246486,20190201,16,PCA,-43.94517625341734
246486,20190201,16,PM2.5,17.0
246492,20190201,17,PCA,-45.97197904946285
246492,20190201,17,PM2.5,16.0
246498,20190201,18,PCA,-48.56647316392134
246498,20190201,18,PM2.5,13.0
246504,20190201,19,PCA,-39.23292381714975
246504,20190201,19,PM2.5,15.0
246510,20190201,20,PCA,-18.04345817939353
246510,20190201,20,PM2.5,29.0
246516,20190201,21,PCA,-14.609876905301629
246516,20190201,21,PM2.5,27.0
246522,20190201,22,PCA,-12.364521964828784
246522,20190201,22,PM2.5,31.0
246528,20190201,23,PCA,-29.915210890270657
246528,20190201,23,PM2.5,25.0
246534,20190202,0,PCA,-35.37216644976129
246534,20190202,0,PM2.5,22.0
246540,20190202,1,PCA,-33.46506536139578
246540,20190202,1,PM2.5,25.0
246546,20190202,2,PCA,-22.918766148997324
246546,20190202,2,PM2.5,35.0
246552,20190202,3,PCA,-24.12395874658825
246552,20190202,3,PM2.5,32.0
246558,20190202,4,PCA,-23.97053995870055
246558,20190202,4,PM2.5,35.0
246564,20190202,5,PCA,-25.037747410023957
246564,20190202,5,PM2.5,33.0
246570,20190202,6,PCA,-24.628972231896164
246570,20190202,6,PM2.5,33.0
246576,20190202,7,PCA,-19.017289699087712
246576,20190202,7,PM2.5,35.0
246582,20190202,8,PCA,-21.355136733395796
246582,20190202,8,PM2.5,31.0
246588,20190202,9,PCA,-13.352914764778957
246588,20190202,9,PM2.5,39.0
246594,20190202,10,PCA,-20.706483392334878
246594,20190202,10,PM2.5,34.0
246600,20190202,11,PCA,-12.262860968230672
246600,20190202,11,PM2.5,33.0
246660,20190202,21,PCA,161.43974146062655
246660,20190202,21,PM2.5,153.0
246666,20190202,22,PCA,168.69632431583523
246666,20190202,22,PM2.5,159.0
246672,20190202,23,PCA,138.08823527939322
246672,20190202,23,PM2.5,140.0
246678,20190203,0,PCA,91.02937859333818
246678,20190203,0,PM2.5,113.0
246684,20190203,1,PCA,44.23340408613856
246684,20190203,1,PM2.5,74.0
246690,20190203,2,PCA,39.844176876009485
246690,20190203,2,PM2.5,50.0
246696,20190203,3,PCA,29.9803922096962
246696,20190203,3,PM2.5,37.0
246702,20190203,4,PCA,-2.173824490967505
246702,20190203,4,PM2.5,26.0
246708,20190203,5,PCA,-23.882168117522223
246708,20190203,5,PM2.5,20.0
246714,20190203,6,PCA,-29.341270005678226
246714,20190203,6,PM2.5,17.0
246720,20190203,7,PCA,-36.97525830865363
246720,20190203,7,PM2.5,17.0
246726,20190203,8,PCA,-37.04674545141008
246726,20190203,8,PM2.5,18.0
246732,20190203,9,PCA,-27.406608718498948
246732,20190203,9,PM2.5,24.0
246738,20190203,10,PCA,-34.76362653054441
246738,20190203,10,PM2.5,17.0
246744,20190203,11,PCA,-7.758727297327486
246744,20190203,11,PM2.5,32.0
246750,20190203,12,PCA,59.52275511778951
246750,20190203,12,PM2.5,59.0
246756,20190203,13,PCA,101.20963705157456
246756,20190203,13,PM2.5,56.0
246762,20190203,14,PCA,56.01490859718983
246762,20190203,14,PM2.5,43.0
246768,20190203,15,PCA,156.25449299624782
246768,20190203,15,PM2.5,46.0
246774,20190203,16,PCA,60.70096913248433
246774,20190203,16,PM2.5,30.0
246780,20190203,17,PCA,5.833110880596141
246780,20190203,17,PM2.5,18.0
246786,20190203,18,PCA,-11.978193390409194
246786,20190203,18,PM2.5,23.0
246792,20190203,19,PCA,-18.97806189603138
246792,20190203,19,PM2.5,19.0
246798,20190203,20,PCA,-30.42656188271994
246798,20190203,20,PM2.5,16.0
246804,20190203,21,PCA,-45.65668427054669
246804,20190203,21,PM2.5,10.0
246810,20190203,22,PCA,-50.873266351857005
246810,20190203,22,PM2.5,11.0
246816,20190203,23,PCA,-50.447838369567776
246816,20190203,23,PM2.5,13.0
246822,20190204,0,PCA,-51.20310181888444
246822,20190204,0,PM2.5,16.0
246828,20190204,1,PCA,-51.18797615878578
246828,20190204,1,PM2.5,14.0
246834,20190204,2,PCA,-49.31503965935111
246834,20190204,2,PM2.5,12.0
246840,20190204,3,PCA,-43.33500186955641
246840,20190204,3,PM2.5,19.0
246846,20190204,4,PCA,-45.199267977160645
246846,20190204,4,PM2.5,18.0
246852,20190204,5,PCA,-47.32318252846875
246852,20190204,5,PM2.5,16.0
246858,20190204,6,PCA,-47.779564207025295
246858,20190204,6,PM2.5,16.0
246864,20190204,7,PCA,-47.54063267312842
246864,20190204,7,PM2.5,17.0
246870,20190204,8,PCA,-46.37573840692892
246870,20190204,8,PM2.5,12.0
246876,20190204,9,PCA,-31.665213758474778
246876,20190204,9,PM2.5,24.0
246882,20190204,10,PCA,-26.863038447799727
246882,20190204,10,PM2.5,25.0
246888,20190204,11,PCA,-23.04744257364634
246888,20190204,11,PM2.5,28.0
246894,20190204,12,PCA,-27.55214323425413
246894,20190204,12,PM2.5,27.0
246900,20190204,13,PCA,-20.841725579365065
246900,20190204,13,PM2.5,33.0
246906,20190204,14,PCA,-22.088122523291148
246906,20190204,14,PM2.5,29.0
246912,20190204,15,PCA,-19.082555647666346
246912,20190204,15,PM2.5,33.0
246918,20190204,16,PCA,-19.030379380742314
246918,20190204,16,PM2.5,31.0
246924,20190204,17,PCA,-17.154016982839796
246924,20190204,17,PM2.5,34.0
246930,20190204,18,PCA,-12.484604563690693
246930,20190204,18,PM2.5,42.0
246936,20190204,19,PCA,-5.114526171666263
246936,20190204,19,PM2.5,48.0
246942,20190204,20,PCA,11.673226088491814
246942,20190204,20,PM2.5,59.0
246948,20190204,23,PCA,72.56090094741394
246948,20190204,23,PM2.5,104.0
246954,20190205,2,PCA,525.134963737358
246954,20190205,2,PM2.5,383.0
246960,20190205,3,PCA,599.7547651808432
246960,20190205,3,PM2.5,494.0
246966,20190205,4,PCA,567.8255679707047
246966,20190205,4,PM2.5,446.0
246972,20190205,5,PCA,516.0523418178539
246972,20190205,5,PM2.5,370.0
246978,20190205,6,PCA,362.7017343416501
246978,20190205,6,PM2.5,291.0
246984,20190205,7,PCA,275.0261239242175
246984,20190205,7,PM2.5,240.0
246990,20190205,8,PCA,255.36651964179933
246990,20190205,8,PM2.5,226.0
246996,20190205,9,PCA,245.18620111824967
246996,20190205,9,PM2.5,219.0
247002,20190205,10,PCA,242.36817332381585
247002,20190205,10,PM2.5,217.0
247008,20190205,11,PCA,152.00163522639807
247008,20190205,11,PM2.5,153.0
247014,20190205,12,PCA,79.7787215770106
247014,20190205,12,PM2.5,110.0
247020,20190205,13,PCA,37.49161878697929
247020,20190205,13,PM2.5,75.0
247026,20190205,14,PCA,26.802449384892956
247026,20190205,14,PM2.5,70.0
247032,20190205,15,PCA,21.775818266070473
247032,20190205,15,PM2.5,68.0
247038,20190205,16,PCA,48.63826547302097
247038,20190205,16,PM2.5,85.0
247044,20190205,17,PCA,67.50541312189647
247044,20190205,17,PM2.5,99.0
247050,20190205,18,PCA,71.0176218621206
247050,20190205,18,PM2.5,98.0
247056,20190205,19,PCA,81.30839288259241
247056,20190205,19,PM2.5,99.0
247062,20190205,20,PCA,93.85157943831413
247062,20190205,20,PM2.5,97.0
247068,20190205,21,PCA,85.50523843704009
247068,20190205,21,PM2.5,100.0
247074,20190205,22,PCA,85.6218502395344
247074,20190205,22,PM2.5,92.0
247080,20190205,23,PCA,86.35740519922756
247080,20190205,23,PM2.5,91.0
247086,20190206,0,PCA,77.5406038003749
247086,20190206,0,PM2.5,83.0
247092,20190206,1,PCA,82.34817103335907
247092,20190206,1,PM2.5,93.0
247098,20190206,2,PCA,99.34614438676289
247098,20190206,2,PM2.5,113.0
247104,20190206,3,PCA,83.23222394982103
247104,20190206,3,PM2.5,101.0
247110,20190206,4,PCA,79.97373154299669
247110,20190206,4,PM2.5,106.0
247116,20190206,5,PCA,77.98953182866063
247116,20190206,5,PM2.5,101.0
247122,20190206,6,PCA,79.39705789999813
247122,20190206,6,PM2.5,103.0
247128,20190206,7,PCA,65.06241442135786
247128,20190206,7,PM2.5,93.0
247134,20190206,8,PCA,47.80230969843569
247134,20190206,8,PM2.5,77.0
247140,20190206,9,PCA,45.35650223088863
247140,20190206,9,PM2.5,81.0
247146,20190206,10,PCA,39.51948740989327
247146,20190206,10,PM2.5,84.0
247152,20190206,11,PCA,29.203741228413257
247152,20190206,11,PM2.5,77.0
247158,20190206,12,PCA,25.082126899144633
247158,20190206,12,PM2.5,75.0
247164,20190206,13,PCA,30.681650434427603
247164,20190206,13,PM2.5,79.0
247170,20190206,14,PCA,31.649380049720815
247170,20190206,14,PM2.5,80.0
247176,20190206,16,PCA,41.85308176942879
247176,20190206,16,PM2.5,86.0
247182,20190206,17,PCA,0.3059343367807913
247182,20190206,17,PM2.5,54.0
247188,20190206,18,PCA,-79.61196291101705
247188,20190206,18,PM2.5,7.0
247194,20190206,19,PCA,-55.70836138264066
247194,20190206,19,PM2.5,8.0
247200,20190206,20,PCA,-72.94787887597384
247200,20190206,20,PM2.5,11.0
247206,20190206,21,PCA,-78.5746467260818
247206,20190206,21,PM2.5,7.0
247212,20190206,22,PCA,-80.70714050989547
247212,20190206,22,PM2.5,4.0
247218,20190206,23,PCA,-81.58735088992869
247218,20190206,23,PM2.5,5.0
247224,20190207,0,PCA,-84.2257052914711
247224,20190207,0,PM2.5,1.0
