,date,hour,type,亦庄
169872,20170812,15,PCA,-59.98135530797413
169872,20170812,15,PM2.5,38.0
169878,20170812,16,PCA,-66.38178831632572
169878,20170812,16,PM2.5,33.0
169884,20170812,17,PCA,-59.3591210329898
169884,20170812,17,PM2.5,37.0
169890,20170812,18,PCA,-59.86652089062725
169890,20170812,18,PM2.5,40.0
169896,20170812,19,PCA,-47.67568121793139
169896,20170812,19,PM2.5,41.0
169902,20170812,20,PCA,-55.71315917155236
169902,20170812,20,PM2.5,37.0
169908,20170812,21,PCA,-21.76229138802683
169908,20170812,21,PM2.5,58.0
169914,20170812,22,PCA,-27.466155964367417
169914,20170812,22,PM2.5,53.0
169920,20170812,23,PCA,-21.547337636364674
169920,20170812,23,PM2.5,54.0
169926,20170813,0,PCA,-14.009909608307515
169926,20170813,0,PM2.5,59.0
169932,20170813,1,PCA,-5.102101718284868
169932,20170813,1,PM2.5,64.0
169938,20170813,2,PCA,-7.432890336477062
169938,20170813,2,PM2.5,61.0
169944,20170813,3,PCA,-27.991461516294
169944,20170813,3,PM2.5,48.0
169950,20170813,4,PCA,-27.390258106633862
169950,20170813,4,PM2.5,49.0
169956,20170813,5,PCA,-28.051286039928485
169956,20170813,5,PM2.5,52.0
169962,20170813,6,PCA,-22.372644369839424
169962,20170813,6,PM2.5,56.0
169968,20170813,7,PCA,-23.009587233602506
169968,20170813,7,PM2.5,55.0
169974,20170813,8,PCA,-24.508041363294243
169974,20170813,8,PM2.5,55.0
169980,20170813,9,PCA,-21.11153990859449
169980,20170813,9,PM2.5,55.0
169986,20170813,10,PCA,-32.42683025457326
169986,20170813,10,PM2.5,51.0
169992,20170813,11,PCA,-25.14428747320853
169992,20170813,11,PM2.5,57.0
169998,20170813,12,PCA,-19.397997544428893
169998,20170813,12,PM2.5,62.0
170004,20170813,13,PCA,-16.355634015745785
170004,20170813,13,PM2.5,69.0
170010,20170813,14,PCA,-19.337502784671074
170010,20170813,14,PM2.5,70.0
170016,20170813,15,PCA,-24.747750406338145
170016,20170813,15,PM2.5,68.0
170022,20170813,16,PCA,-95.90504362291004
170022,20170813,16,PM2.5,20.0
170028,20170813,17,PCA,-93.6676107827334
170028,20170813,17,PM2.5,21.0
170034,20170813,18,PCA,-75.76192713787323
170034,20170813,18,PM2.5,27.0
170040,20170813,19,PCA,-59.795584827993
170040,20170813,19,PM2.5,32.0
170046,20170813,20,PCA,-47.97605251552306
170046,20170813,20,PM2.5,38.0
170052,20170813,21,PCA,-61.454355162056665
170052,20170813,21,PM2.5,32.0
170058,20170813,22,PCA,-37.346351205731565
170058,20170813,22,PM2.5,42.0
170064,20170813,23,PCA,-45.00516537280015
170064,20170813,23,PM2.5,37.0
170070,20170814,0,PCA,-47.00753056730363
170070,20170814,0,PM2.5,34.0
170076,20170814,1,PCA,-50.276422832628114
170076,20170814,1,PM2.5,33.0
170082,20170814,2,PCA,-47.81610216332048
170082,20170814,2,PM2.5,34.0
170088,20170814,3,PCA,-48.466284877462904
170088,20170814,3,PM2.5,35.0
170094,20170814,4,PCA,-50.283774995080414
170094,20170814,4,PM2.5,35.0
170100,20170814,5,PCA,-51.21373273010873
170100,20170814,5,PM2.5,35.0
170106,20170814,6,PCA,-48.472838829506145
170106,20170814,6,PM2.5,37.0
170112,20170814,7,PCA,-42.10351641533314
170112,20170814,7,PM2.5,41.0
170118,20170814,8,PCA,-44.10202047058869
170118,20170814,8,PM2.5,42.0
170124,20170814,9,PCA,-54.784992351971425
170124,20170814,9,PM2.5,40.0
170130,20170814,10,PCA,-54.430417708577885
170130,20170814,10,PM2.5,43.0
170136,20170814,11,PCA,-71.38748338883296
170136,20170814,11,PM2.5,34.0
170142,20170814,12,PCA,-88.02863572995167
170142,20170814,12,PM2.5,27.0
170148,20170814,13,PCA,-96.88294665755872
170148,20170814,13,PM2.5,17.0
170154,20170814,14,PCA,-91.89930099414234
170154,20170814,14,PM2.5,22.0
170160,20170814,15,PCA,-92.82890829276867
170160,20170814,15,PM2.5,20.0
170166,20170814,16,PCA,-92.7923510935342
170166,20170814,16,PM2.5,19.0
170172,20170814,17,PCA,-92.94599870391386
170172,20170814,17,PM2.5,20.0
170178,20170814,18,PCA,-82.91126456802996
170178,20170814,18,PM2.5,28.0
170184,20170814,19,PCA,-81.41043757221217
170184,20170814,19,PM2.5,29.0
170190,20170814,20,PCA,-77.32823243937608
170190,20170814,20,PM2.5,32.0
170196,20170814,21,PCA,-76.16941503507324
170196,20170814,21,PM2.5,30.0
170202,20170814,22,PCA,-85.78772350057778
170202,20170814,22,PM2.5,24.0
170208,20170814,23,PCA,-82.0561171846105
170208,20170814,23,PM2.5,24.0
170214,20170815,0,PCA,-75.03074836384778
170214,20170815,0,PM2.5,28.0
170220,20170815,1,PCA,-62.02206003744702
170220,20170815,1,PM2.5,32.0
170226,20170815,2,PCA,-44.79349942508169
170226,20170815,2,PM2.5,42.0
170232,20170815,3,PCA,-47.9810385029853
170232,20170815,3,PM2.5,41.0
170238,20170815,4,PCA,-64.17341795343052
170238,20170815,4,PM2.5,34.0
170244,20170815,5,PCA,-65.13019278514977
170244,20170815,5,PM2.5,33.0
170250,20170815,6,PCA,-62.62235505550638
170250,20170815,6,PM2.5,34.0
170256,20170815,7,PCA,-51.92850077410285
170256,20170815,7,PM2.5,39.0
170262,20170815,8,PCA,-49.05071393530105
170262,20170815,8,PM2.5,43.0
170268,20170815,9,PCA,-44.8756181028004
170268,20170815,9,PM2.5,47.0
170274,20170815,10,PCA,-32.74327062238983
170274,20170815,10,PM2.5,54.0
170280,20170815,11,PCA,-28.240653263548452
170280,20170815,11,PM2.5,61.0
170286,20170815,12,PCA,-34.45757817071305
170286,20170815,12,PM2.5,61.0
170292,20170815,13,PCA,-43.58882535081281
170292,20170815,13,PM2.5,57.0
170298,20170815,14,PCA,-55.64650554213859
170298,20170815,14,PM2.5,50.0
170304,20170815,15,PCA,-55.21150602477748
170304,20170815,15,PM2.5,51.0
170310,20170815,16,PCA,-49.968662082458565
170310,20170815,16,PM2.5,54.0
170316,20170815,17,PCA,-56.52781710474266
170316,20170815,17,PM2.5,49.0
170322,20170815,18,PCA,-50.41916616862887
170322,20170815,18,PM2.5,51.0
170328,20170815,19,PCA,-39.407407241766734
170328,20170815,19,PM2.5,57.0
170334,20170815,20,PCA,-47.00818780064817
170334,20170815,20,PM2.5,51.0
170340,20170815,21,PCA,-36.70181597627007
170340,20170815,21,PM2.5,55.0
170346,20170815,22,PCA,-41.32864646358979
170346,20170815,22,PM2.5,52.0
170352,20170815,23,PCA,-36.76517073747303
170352,20170815,23,PM2.5,54.0
170358,20170816,0,PCA,-42.41812219258096
170358,20170816,0,PM2.5,52.0
170364,20170816,1,PCA,-42.97101256187497
170364,20170816,1,PM2.5,51.0
170370,20170816,2,PCA,-37.23433951397744
170370,20170816,2,PM2.5,54.0
170376,20170816,3,PCA,-34.43428289309923
170376,20170816,3,PM2.5,54.0
170382,20170816,4,PCA,-17.56446254894945
170382,20170816,4,PM2.5,63.0
170388,20170816,5,PCA,-11.14027314236707
170388,20170816,5,PM2.5,65.0
170394,20170816,6,PCA,-1.1514750617681773
170394,20170816,6,PM2.5,67.0
170400,20170816,7,PCA,14.724133119181051
170400,20170816,7,PM2.5,78.0
170406,20170816,8,PCA,34.98729702688427
170406,20170816,8,PM2.5,92.0
170412,20170816,9,PCA,44.86954344059435
170412,20170816,9,PM2.5,97.0
170418,20170816,10,PCA,38.963045133092216
170418,20170816,10,PM2.5,99.0
170424,20170816,11,PCA,26.50986233081721
170424,20170816,11,PM2.5,98.0
170430,20170816,12,PCA,9.043030617934592
170430,20170816,12,PM2.5,91.0
170436,20170816,13,PCA,-0.08312485426852477
170436,20170816,13,PM2.5,87.0
170442,20170816,14,PCA,-49.14108840017539
170442,20170816,14,PM2.5,56.0
170448,20170816,15,PCA,-62.653668256665384
170448,20170816,15,PM2.5,48.0
170454,20170816,16,PCA,-71.7508763965594
170454,20170816,16,PM2.5,38.0
170460,20170816,17,PCA,-91.87782012443235
170460,20170816,17,PM2.5,22.0
170466,20170816,18,PCA,-103.00507338342382
170466,20170816,18,PM2.5,9.0
170472,20170816,19,PCA,-104.35397237567936
170472,20170816,19,PM2.5,9.0
170478,20170816,20,PCA,-101.5285715154646
170478,20170816,20,PM2.5,13.0
170484,20170816,21,PCA,-92.04590777336448
170484,20170816,21,PM2.5,19.0
170490,20170816,22,PCA,-55.50040023734011
170490,20170816,22,PM2.5,39.0
170496,20170816,23,PCA,-49.89100324675972
170496,20170816,23,PM2.5,42.0
170502,20170817,0,PCA,-49.87969071887792
170502,20170817,0,PM2.5,41.0
170508,20170817,1,PCA,-57.285546961751635
170508,20170817,1,PM2.5,36.0
170514,20170817,2,PCA,-57.047068181216346
170514,20170817,2,PM2.5,36.0
170520,20170817,3,PCA,-56.85134788517822
170520,20170817,3,PM2.5,37.0
170526,20170817,4,PCA,-45.706888061044154
170526,20170817,4,PM2.5,42.0
170532,20170817,5,PCA,-38.87498354252126
170532,20170817,5,PM2.5,43.0
170538,20170817,6,PCA,-45.88554231794495
170538,20170817,6,PM2.5,38.0
170544,20170817,7,PCA,-36.978065329601726
170544,20170817,7,PM2.5,44.0
170550,20170817,8,PCA,-42.3751345691048
170550,20170817,8,PM2.5,44.0
170556,20170817,9,PCA,-71.99834357273627
170556,20170817,9,PM2.5,28.0
170562,20170817,10,PCA,-89.3837025133778
170562,20170817,10,PM2.5,22.0
170568,20170817,11,PCA,-95.97064497428283
170568,20170817,11,PM2.5,19.0
170574,20170817,12,PCA,-97.76306066349225
170574,20170817,12,PM2.5,15.0
170580,20170817,13,PCA,-92.05689389598633
170580,20170817,13,PM2.5,21.0
170586,20170817,14,PCA,-90.74295568214716
170586,20170817,14,PM2.5,22.0
170592,20170817,15,PCA,-92.23833830328768
170592,20170817,15,PM2.5,19.0
170598,20170817,16,PCA,-94.64299600015558
170598,20170817,16,PM2.5,16.0
170604,20170817,17,PCA,-92.51381982668593
170604,20170817,17,PM2.5,18.0
170610,20170817,18,PCA,-90.77009921976021
170610,20170817,18,PM2.5,22.0
170616,20170817,19,PCA,-84.20222917827996
170616,20170817,19,PM2.5,30.0
170622,20170817,20,PCA,-75.64389133483988
170622,20170817,20,PM2.5,24.0
170628,20170817,21,PCA,-65.3129974770141
170628,20170817,21,PM2.5,33.0
170634,20170817,22,PCA,-42.10655092359698
170634,20170817,22,PM2.5,38.0
170640,20170817,23,PCA,-37.61538915516147
170640,20170817,23,PM2.5,42.0
170646,20170818,0,PCA,-43.821228749184755
170646,20170818,0,PM2.5,39.0
170652,20170818,1,PCA,-24.74677545670294
170652,20170818,1,PM2.5,44.0
170658,20170818,2,PCA,-25.449121395449296
170658,20170818,2,PM2.5,47.0
170664,20170818,3,PCA,-29.677156897861757
170664,20170818,3,PM2.5,44.0
170670,20170818,4,PCA,-24.556029996233747
170670,20170818,4,PM2.5,48.0
170676,20170818,5,PCA,2.442345340166503
170676,20170818,5,PM2.5,68.0
170682,20170818,6,PCA,25.005647889477014
170682,20170818,6,PM2.5,85.0
170688,20170818,7,PCA,41.518198934189286
170688,20170818,7,PM2.5,97.0
170694,20170818,8,PCA,50.402250425981165
170694,20170818,8,PM2.5,105.0
170700,20170818,9,PCA,56.1069132127308
170700,20170818,9,PM2.5,110.0
170706,20170818,10,PCA,36.572498110485114
170706,20170818,10,PM2.5,102.0
170712,20170818,11,PCA,33.870501263264806
170712,20170818,11,PM2.5,103.0
170718,20170818,12,PCA,2.1822735185329973
170718,20170818,12,PM2.5,86.0
170724,20170818,13,PCA,-23.468543736673254
170724,20170818,13,PM2.5,71.0
170730,20170818,14,PCA,-40.04890838547729
170730,20170818,14,PM2.5,59.0
170736,20170818,15,PCA,-74.42974786730817
170736,20170818,15,PM2.5,35.0
170742,20170818,16,PCA,-65.28526083682905
170742,20170818,16,PM2.5,37.0
170748,20170818,17,PCA,-65.48364202358232
170748,20170818,17,PM2.5,34.0
170754,20170818,18,PCA,-67.59953930192513
170754,20170818,18,PM2.5,30.0
170760,20170818,19,PCA,-56.183893682259104
170760,20170818,19,PM2.5,36.0
170766,20170818,20,PCA,-37.185236790950555
170766,20170818,20,PM2.5,42.0
170772,20170818,21,PCA,-25.323610027720974
170772,20170818,21,PM2.5,49.0
170778,20170818,22,PCA,-19.192433262025155
170778,20170818,22,PM2.5,52.0
170784,20170818,23,PCA,-8.272874972114764
170784,20170818,23,PM2.5,60.0
170790,20170819,0,PCA,-3.3659342983556355
170790,20170819,0,PM2.5,69.0
170796,20170819,1,PCA,-30.856866726943046
170796,20170819,1,PM2.5,56.0
170802,20170819,2,PCA,-59.84964934611915
170802,20170819,2,PM2.5,40.0
170808,20170819,3,PCA,-58.32936837107282
170808,20170819,3,PM2.5,38.0
170814,20170819,4,PCA,-40.81049442486907
170814,20170819,4,PM2.5,47.0
170820,20170819,5,PCA,-8.478011160152954
170820,20170819,5,PM2.5,60.0
170826,20170819,6,PCA,8.65248066205605
170826,20170819,6,PM2.5,71.0
170832,20170819,7,PCA,-18.092904030038053
170832,20170819,7,PM2.5,56.0
170838,20170819,8,PCA,-56.42396888361248
170838,20170819,8,PM2.5,36.0
170844,20170819,9,PCA,-77.77433934111981
170844,20170819,9,PM2.5,26.0
170850,20170819,10,PCA,-80.57519417240708
170850,20170819,10,PM2.5,26.0
170856,20170819,11,PCA,-71.85835023296264
170856,20170819,11,PM2.5,31.0
170862,20170819,12,PCA,-67.0454141001082
170862,20170819,12,PM2.5,33.0
170868,20170819,13,PCA,-45.24294090523383
170868,20170819,13,PM2.5,46.0
170874,20170819,14,PCA,-27.975355366820637
170874,20170819,14,PM2.5,61.0
170880,20170819,15,PCA,-53.01854517312093
170880,20170819,15,PM2.5,49.0
170886,20170819,16,PCA,-60.09192507092128
170886,20170819,16,PM2.5,47.0
170892,20170819,17,PCA,-58.54093061757916
170892,20170819,17,PM2.5,47.0
170898,20170819,18,PCA,-52.610034563263824
170898,20170819,18,PM2.5,50.0
170904,20170819,19,PCA,-62.62684923573587
170904,20170819,19,PM2.5,40.0
170910,20170819,20,PCA,-64.25870101654832
170910,20170819,20,PM2.5,38.0
170916,20170819,21,PCA,-39.680628616749466
170916,20170819,21,PM2.5,45.0
170922,20170819,22,PCA,-16.54613462960153
170922,20170819,22,PM2.5,56.0
170928,20170819,23,PCA,-19.60447032769041
170928,20170819,23,PM2.5,54.0
170934,20170820,0,PCA,-14.844938943098787
170934,20170820,0,PM2.5,56.0
170940,20170820,1,PCA,-6.218037416429118
170940,20170820,1,PM2.5,61.0
170946,20170820,2,PCA,-2.67016611024917
170946,20170820,2,PM2.5,63.0
170952,20170820,3,PCA,-4.602490645213566
170952,20170820,3,PM2.5,61.0
170958,20170820,4,PCA,-10.00565079190437
170958,20170820,4,PM2.5,58.0
170964,20170820,5,PCA,-5.497372959876406
170964,20170820,5,PM2.5,63.0
170970,20170820,6,PCA,-1.8681484662755694
170970,20170820,6,PM2.5,65.0
170976,20170820,7,PCA,9.45609472684779
170976,20170820,7,PM2.5,73.0
170982,20170820,8,PCA,12.095870093843969
170982,20170820,8,PM2.5,78.0
170988,20170820,9,PCA,19.22235938672476
170988,20170820,9,PM2.5,87.0
170994,20170820,10,PCA,21.304016269480037
170994,20170820,10,PM2.5,89.0
171000,20170820,11,PCA,-5.1814244800032405
171000,20170820,11,PM2.5,76.0
171006,20170820,12,PCA,-29.33062729374594
171006,20170820,12,PM2.5,62.0
171012,20170820,13,PCA,-16.796388887611055
171012,20170820,13,PM2.5,70.0
171018,20170820,14,PCA,-37.970609900636525
171018,20170820,14,PM2.5,61.0
171024,20170820,15,PCA,-52.28753630023777
171024,20170820,15,PM2.5,53.0
171030,20170820,16,PCA,-51.626537305294086
171030,20170820,16,PM2.5,53.0
171036,20170820,17,PCA,-67.29710619902423
171036,20170820,17,PM2.5,43.0
171042,20170820,18,PCA,-66.73449972266654
171042,20170820,18,PM2.5,43.0
171048,20170820,19,PCA,-62.89361354522137
171048,20170820,19,PM2.5,44.0
171054,20170820,20,PCA,-55.25539788523729
171054,20170820,20,PM2.5,47.0
171060,20170820,21,PCA,-46.191798963828056
171060,20170820,21,PM2.5,50.0
171066,20170820,22,PCA,-41.66725107269318
171066,20170820,22,PM2.5,52.0
171072,20170820,23,PCA,-40.0780563198176
171072,20170820,23,PM2.5,52.0
171078,20170821,0,PCA,-31.174442701100922
171078,20170821,0,PM2.5,54.0
171084,20170821,1,PCA,-20.703461174863264
171084,20170821,1,PM2.5,58.0
171090,20170821,2,PCA,-13.332570171163212
171090,20170821,2,PM2.5,64.0
171096,20170821,3,PCA,6.529064494094726
171096,20170821,3,PM2.5,73.0
171102,20170821,4,PCA,3.651610787350995
171102,20170821,4,PM2.5,68.0
171108,20170821,5,PCA,-5.702509147914609
171108,20170821,5,PM2.5,63.0
171114,20170821,6,PCA,-4.0935163287422744
171114,20170821,6,PM2.5,65.0
171120,20170821,7,PCA,-7.887681425882118
171120,20170821,7,PM2.5,64.0
171126,20170821,8,PCA,3.9516511832632304
171126,20170821,8,PM2.5,72.0
171132,20170821,9,PCA,-5.179629008814778
171132,20170821,9,PM2.5,71.0
171138,20170821,10,PCA,-16.58063671466275
171138,20170821,10,PM2.5,67.0
171144,20170821,11,PCA,-24.54500884952714
171144,20170821,11,PM2.5,68.0
171150,20170821,12,PCA,-23.856025982821585
171150,20170821,12,PM2.5,71.0
171156,20170821,13,PCA,-23.962705763432925
171156,20170821,13,PM2.5,73.0
171162,20170821,14,PCA,-24.45144316111494
171162,20170821,14,PM2.5,73.0
171168,20170821,15,PCA,-28.733216543848307
171168,20170821,15,PM2.5,71.0
171174,20170821,16,PCA,-20.872459030377758
171174,20170821,16,PM2.5,76.0
171180,20170821,17,PCA,-14.057622781370846
171180,20170821,17,PM2.5,80.0
171186,20170821,18,PCA,-6.59453114071905
171186,20170821,18,PM2.5,84.0
171192,20170821,19,PCA,3.535403510964241
171192,20170821,19,PM2.5,88.0
171198,20170821,20,PCA,13.665338162647537
171198,20170821,20,PM2.5,92.0
171204,20170821,21,PCA,14.341310317952741
171204,20170821,21,PM2.5,90.0
171210,20170821,22,PCA,17.08343701758272
171210,20170821,22,PM2.5,88.0
171216,20170821,23,PCA,2.9276934773445222
171216,20170821,23,PM2.5,80.0
171222,20170822,0,PCA,14.20565017878091
171222,20170822,0,PM2.5,84.0
171228,20170822,1,PCA,10.938352103895866
171228,20170822,1,PM2.5,83.0
171234,20170822,2,PCA,1.0211583835429061
171234,20170822,2,PM2.5,77.0
171240,20170822,3,PCA,20.080113601468387
171240,20170822,3,PM2.5,86.0
171246,20170822,4,PCA,9.056709014666335
171246,20170822,4,PM2.5,82.0
171252,20170822,5,PCA,9.667630761768837
171252,20170822,5,PM2.5,82.0
171258,20170822,6,PCA,3.7878439556868884
171258,20170822,6,PM2.5,78.0
171264,20170822,7,PCA,9.811644186922578
171264,20170822,7,PM2.5,80.0
171270,20170822,8,PCA,9.966868683397863
171270,20170822,8,PM2.5,80.0
171276,20170822,9,PCA,2.3546719096956594
171276,20170822,9,PM2.5,78.0
171282,20170822,10,PCA,-4.201087051691496
171282,20170822,10,PM2.5,76.0
171288,20170822,11,PCA,8.457000569264034
171288,20170822,11,PM2.5,84.0
171294,20170822,12,PCA,0.9358753204250928
171294,20170822,12,PM2.5,81.0
171300,20170822,13,PCA,-20.709547512036732
171300,20170822,13,PM2.5,70.0
171306,20170822,14,PCA,-22.819721599240015
171306,20170822,14,PM2.5,70.0
171312,20170822,15,PCA,-24.572957288685252
171312,20170822,15,PM2.5,68.0
171318,20170822,16,PCA,-6.862885989050118
171318,20170822,16,PM2.5,76.0
171324,20170822,17,PCA,1.9192400340948321
171324,20170822,17,PM2.5,81.0
171330,20170822,18,PCA,8.696742638559348
171330,20170822,18,PM2.5,85.0
171336,20170822,19,PCA,21.581194037885115
171336,20170822,19,PM2.5,88.0
171342,20170822,20,PCA,17.76642820328214
171342,20170822,20,PM2.5,85.0
171348,20170822,21,PCA,-40.77485865770508
171348,20170822,21,PM2.5,50.0
171354,20170822,22,PCA,-45.96396471970309
171354,20170822,22,PM2.5,46.0
171360,20170822,23,PCA,-24.57309400187559
171360,20170822,23,PM2.5,57.0
171366,20170823,0,PCA,-0.1876747054018859
171366,20170823,0,PM2.5,73.0
171372,20170823,1,PCA,33.628465632172556
171372,20170823,1,PM2.5,99.0
171378,20170823,2,PCA,44.02817369984371
171378,20170823,2,PM2.5,106.0
171384,20170823,3,PCA,31.349057443942677
171384,20170823,3,PM2.5,100.0
171390,20170823,4,PCA,34.69657959416014
171390,20170823,4,PM2.5,102.0
171396,20170823,5,PCA,49.817356289792045
171396,20170823,5,PM2.5,112.0
171402,20170823,6,PCA,54.42438648043635
171402,20170823,6,PM2.5,113.0
171408,20170823,7,PCA,-102.8489360345904
171408,20170823,7,PM2.5,12.0
171414,20170823,8,PCA,-107.29599410793094
171414,20170823,8,PM2.5,6.0
171420,20170823,9,PCA,-107.61390098376825
171420,20170823,9,PM2.5,5.0
171426,20170823,10,PCA,-105.84268640282758
171426,20170823,10,PM2.5,7.0
171432,20170823,11,PCA,-103.38431036036131
171432,20170823,11,PM2.5,10.0
171438,20170823,12,PCA,-108.7642331914584
171438,20170823,12,PM2.5,3.0
171444,20170823,13,PCA,-102.10474243020957
171444,20170823,13,PM2.5,11.0
171450,20170823,14,PCA,-101.22772659547171
171450,20170823,14,PM2.5,12.0
171456,20170823,15,PCA,-101.91139053954012
171456,20170823,15,PM2.5,11.0
171462,20170823,16,PCA,-105.25152591861763
171462,20170823,16,PM2.5,5.0
171468,20170823,17,PCA,-104.04021627660788
171468,20170823,17,PM2.5,7.0
171474,20170823,18,PCA,-104.71143858070593
171474,20170823,18,PM2.5,4.0
171480,20170823,19,PCA,-97.64750743532845
171480,20170823,19,PM2.5,11.0
171486,20170823,20,PCA,-61.237768331091274
171486,20170823,20,PM2.5,15.0
171492,20170823,21,PCA,-48.3559255923444
171492,20170823,21,PM2.5,22.0
171498,20170823,22,PCA,-49.69598860978306
171498,20170823,22,PM2.5,23.0
171504,20170823,23,PCA,-62.48093262848351
171504,20170823,23,PM2.5,25.0
171510,20170824,0,PCA,-55.22712568659491
171510,20170824,0,PM2.5,24.0
171516,20170824,1,PCA,-31.16704749516768
171516,20170824,1,PM2.5,30.0
171522,20170824,2,PCA,-18.349444110627925
171522,20170824,2,PM2.5,38.0
171528,20170824,3,PCA,-28.39811227855907
171528,20170824,3,PM2.5,36.0
171534,20170824,4,PCA,-24.332318072637456
171534,20170824,4,PM2.5,40.0
171540,20170824,5,PCA,-26.03145449034976
171540,20170824,5,PM2.5,41.0
171546,20170824,6,PCA,-22.166805420420996
171546,20170824,6,PM2.5,45.0
171552,20170824,7,PCA,-6.5740264645650095
171552,20170824,7,PM2.5,57.0
171558,20170824,8,PCA,23.744874329911482
171558,20170824,8,PM2.5,85.0
171564,20170824,9,PCA,0.9104187051802851
171564,20170824,9,PM2.5,72.0
171570,20170824,10,PCA,-96.51135169994664
171570,20170824,10,PM2.5,17.0
171576,20170824,11,PCA,-106.01656841638717
171576,20170824,11,PM2.5,8.0
171582,20170824,12,PCA,-105.34593523621758
171582,20170824,12,PM2.5,9.0
171588,20170824,13,PCA,-105.83782194533354
171588,20170824,13,PM2.5,7.0
171594,20170824,14,PCA,-104.59505127274326
171594,20170824,14,PM2.5,8.0
171600,20170824,15,PCA,-107.44759567057109
171600,20170824,15,PM2.5,4.0
171606,20170824,16,PCA,-107.28807767660818
