,date,hour,type,平谷
69510,20150810,18,PCA,-25.086019336443456
69510,20150810,18,PM2.5,27.0
69516,20150810,19,PCA,-39.63596089251892
69516,20150810,19,PM2.5,22.0
69522,20150810,20,PCA,-33.66153584052824
69522,20150810,20,PM2.5,39.0
69528,20150810,21,PCA,-18.063081089607394
69528,20150810,21,PM2.5,67.0
69534,20150810,22,PCA,-7.513199973557378
69534,20150810,22,PM2.5,84.0
69540,20150810,23,PCA,-1.9288983204840244
69540,20150810,23,PM2.5,89.0
69546,20150811,0,PCA,-5.156730926926598
69546,20150811,0,PM2.5,84.0
69552,20150811,1,PCA,-6.571114675872293
69552,20150811,1,PM2.5,80.0
69558,20150811,2,PCA,-4.338358310518308
69558,20150811,2,PM2.5,80.0
69564,20150811,3,PCA,-2.069737766956281
69564,20150811,3,PM2.5,80.0
69570,20150811,4,PCA,4.110476160925807
69570,20150811,4,PM2.5,87.0
69576,20150811,5,PCA,6.122799239676494
69576,20150811,5,PM2.5,87.0
69582,20150811,6,PCA,21.08866843063569
69582,20150811,6,PM2.5,104.0
69588,20150811,7,PCA,13.512301933873008
69588,20150811,7,PM2.5,88.0
69594,20150811,8,PCA,17.945168634274683
69594,20150811,8,PM2.5,93.0
69600,20150811,9,PCA,26.888537102863594
69600,20150811,9,PM2.5,105.0
69606,20150811,10,PCA,20.061874005091987
69606,20150811,10,PM2.5,98.0
69612,20150811,11,PCA,19.876131889039552
69612,20150811,11,PM2.5,99.0
69618,20150811,12,PCA,23.983550467202143
69618,20150811,12,PM2.5,103.0
69624,20150811,13,PCA,20.602792162337117
69624,20150811,13,PM2.5,86.0
69630,20150811,14,PCA,18.68930086541761
69630,20150811,14,PM2.5,80.0
69648,20150811,17,PCA,-22.105384635382187
69648,20150811,17,PM2.5,24.0
69654,20150811,18,PCA,-22.087672132787805
69654,20150811,18,PM2.5,25.0
69660,20150811,19,PCA,-13.873059445543763
69660,20150811,19,PM2.5,35.0
69666,20150811,20,PCA,-10.69919237520815
69666,20150811,20,PM2.5,38.0
69672,20150811,21,PCA,6.815520648566774
69672,20150811,21,PM2.5,64.0
69678,20150811,22,PCA,6.002344066964902
69678,20150811,22,PM2.5,63.0
69684,20150811,23,PCA,-3.2967807962866638
69684,20150811,23,PM2.5,51.0
69690,20150812,0,PCA,-4.930350715276091
69690,20150812,0,PM2.5,52.0
69696,20150812,1,PCA,-0.09127090464582643
69696,20150812,1,PM2.5,60.0
69702,20150812,2,PCA,-3.4702952925038493
69702,20150812,2,PM2.5,56.0
69708,20150812,3,PCA,10.080996743847601
69708,20150812,3,PM2.5,75.0
69714,20150812,4,PCA,10.196778174196634
69714,20150812,4,PM2.5,78.0
69720,20150812,5,PCA,12.957439242047869
69720,20150812,5,PM2.5,80.0
69726,20150812,6,PCA,11.816619868271472
69726,20150812,6,PM2.5,79.0
69732,20150812,7,PCA,22.379193688211203
69732,20150812,7,PM2.5,91.0
69738,20150812,8,PCA,36.646431361701154
69738,20150812,8,PM2.5,110.0
69744,20150812,9,PCA,38.434873971804485
69744,20150812,9,PM2.5,116.0
69750,20150812,10,PCA,38.859208753007906
69750,20150812,10,PM2.5,120.0
69756,20150812,11,PCA,36.022508059189875
69756,20150812,11,PM2.5,119.0
69762,20150812,12,PCA,25.5810820917293
69762,20150812,12,PM2.5,97.0
69768,20150812,13,PCA,19.31766257126699
69768,20150812,13,PM2.5,77.0
69774,20150812,14,PCA,32.78605047313283
69774,20150812,14,PM2.5,78.0
69780,20150812,15,PCA,57.21688839054549
69780,20150812,15,PM2.5,89.0
69786,20150812,16,PCA,59.73005172078441
69786,20150812,16,PM2.5,90.0
69792,20150812,17,PCA,6.431721624353351
69792,20150812,17,PM2.5,56.0
69798,20150812,18,PCA,0.800918513955227
69798,20150812,18,PM2.5,60.0
69804,20150812,19,PCA,21.93623583345899
69804,20150812,19,PM2.5,85.0
69810,20150812,20,PCA,32.491229122855806
69810,20150812,20,PM2.5,93.0
69816,20150812,21,PCA,44.05670928993762
69816,20150812,21,PM2.5,109.0
69822,20150812,22,PCA,39.170158207656854
69822,20150812,22,PM2.5,99.0
69828,20150812,23,PCA,31.478959877901435
69828,20150812,23,PM2.5,87.0
69834,20150813,0,PCA,29.393903782718652
69834,20150813,0,PM2.5,84.0
69840,20150813,1,PCA,41.28067053458994
69840,20150813,1,PM2.5,99.0
69846,20150813,2,PCA,40.23285949976936
69846,20150813,2,PM2.5,95.0
69852,20150813,3,PCA,48.824603436067406
69852,20150813,3,PM2.5,107.0
69858,20150813,4,PCA,42.99823849011383
69858,20150813,4,PM2.5,97.0
69864,20150813,5,PCA,47.93754419086131
69864,20150813,5,PM2.5,102.0
69870,20150813,6,PCA,45.74560306654027
69870,20150813,6,PM2.5,96.0
69876,20150813,7,PCA,46.59843596520116
69876,20150813,7,PM2.5,95.0
69882,20150813,8,PCA,62.489449695872025
69882,20150813,8,PM2.5,116.0
69888,20150813,9,PCA,59.864700393737444
69888,20150813,9,PM2.5,113.0
69894,20150813,10,PCA,62.78082362826205
69894,20150813,10,PM2.5,120.0
69900,20150813,11,PCA,67.28230593443617
69900,20150813,11,PM2.5,130.0
69906,20150813,12,PCA,74.2573911324262
69906,20150813,12,PM2.5,141.0
69912,20150813,13,PCA,77.07733891108576
69912,20150813,13,PM2.5,146.0
69918,20150813,14,PCA,76.13341029192775
69918,20150813,14,PM2.5,139.0
69924,20150813,15,PCA,86.5257993958456
69924,20150813,15,PM2.5,146.0
69930,20150813,16,PCA,84.44424077789516
69930,20150813,16,PM2.5,138.0
69936,20150813,17,PCA,69.77486189400301
69936,20150813,17,PM2.5,125.0
69942,20150813,18,PCA,68.75235901789958
69942,20150813,18,PM2.5,118.0
69948,20150813,19,PCA,70.68991135697668
69948,20150813,19,PM2.5,116.0
69954,20150813,20,PCA,75.84064897320546
69954,20150813,20,PM2.5,115.0
69960,20150813,21,PCA,80.36578705693587
69960,20150813,21,PM2.5,118.0
69966,20150813,22,PCA,97.17603105920935
69966,20150813,22,PM2.5,142.0
69972,20150813,23,PCA,95.98815622631669
69972,20150813,23,PM2.5,139.0
69978,20150814,0,PCA,93.91088048655602
69978,20150814,0,PM2.5,134.0
69984,20150814,1,PCA,84.68032277116085
69984,20150814,1,PM2.5,118.0
69990,20150814,2,PCA,82.49596138200704
69990,20150814,2,PM2.5,113.0
69996,20150814,3,PCA,78.39812586549397
69996,20150814,3,PM2.5,107.0
70002,20150814,4,PCA,74.89571053241751
70002,20150814,4,PM2.5,101.0
70008,20150814,5,PCA,78.01193939185292
70008,20150814,5,PM2.5,100.0
70014,20150814,6,PCA,87.68789359283485
70014,20150814,6,PM2.5,112.0
70020,20150814,7,PCA,89.27567462597342
70020,20150814,7,PM2.5,111.0
70026,20150814,8,PCA,88.41630723984527
70026,20150814,8,PM2.5,109.0
70032,20150814,9,PCA,74.37867802994461
70032,20150814,9,PM2.5,94.0
70038,20150814,10,PCA,39.95450866265999
70038,20150814,10,PM2.5,54.0
70044,20150814,11,PCA,30.503512490049154
70044,20150814,11,PM2.5,48.0
70050,20150814,12,PCA,20.559606948848966
70050,20150814,12,PM2.5,39.0
70056,20150814,13,PCA,-1.1207140615362798
70056,20150814,13,PM2.5,14.0
70062,20150814,14,PCA,-7.320178316323762
70062,20150814,14,PM2.5,11.0
70068,20150814,15,PCA,-3.4527280934331896
70068,20150814,15,PM2.5,22.0
70074,20150814,16,PCA,-1.937528300645176
70074,20150814,16,PM2.5,28.0
70080,20150814,17,PCA,-6.1436111308999095
70080,20150814,17,PM2.5,27.0
70086,20150814,18,PCA,-11.449456230320035
70086,20150814,18,PM2.5,22.0
70092,20150814,19,PCA,-7.870936892405207
70092,20150814,19,PM2.5,31.0
70098,20150814,20,PCA,0.16007386382337727
70098,20150814,20,PM2.5,40.0
70104,20150814,21,PCA,11.840852386381597
70104,20150814,21,PM2.5,57.0
70110,20150814,22,PCA,-6.9564315905905705
70110,20150814,22,PM2.5,39.0
70116,20150814,23,PCA,-17.805838132284293
70116,20150814,23,PM2.5,31.0
70122,20150815,0,PCA,-32.2373217618074
70122,20150815,0,PM2.5,20.0
70128,20150815,1,PCA,-29.45066383081981
70128,20150815,1,PM2.5,30.0
70134,20150815,2,PCA,-38.10642783303376
70134,20150815,2,PM2.5,23.0
70140,20150815,3,PCA,-39.87069014497479
70140,20150815,3,PM2.5,22.0
70146,20150815,4,PCA,-45.80181420423949
70146,20150815,4,PM2.5,17.0
70152,20150815,5,PCA,-41.08675172658423
70152,20150815,5,PM2.5,24.0
70158,20150815,6,PCA,-35.36396109404482
70158,20150815,6,PM2.5,32.0
70164,20150815,7,PCA,-37.68447533964408
70164,20150815,7,PM2.5,32.0
70170,20150815,8,PCA,-38.460369785925636
70170,20150815,8,PM2.5,35.0
70176,20150815,9,PCA,-43.23433890754532
70176,20150815,9,PM2.5,34.0
70182,20150815,10,PCA,-54.10342504428426
70182,20150815,10,PM2.5,22.0
70188,20150815,11,PCA,-61.214147670228655
70188,20150815,11,PM2.5,13.5
70194,20150815,12,PCA,-67.5773230810525
70194,20150815,12,PM2.5,5.0
70200,20150815,13,PCA,-70.69733931186748
70200,20150815,13,PM2.5,3.0
70206,20150815,14,PCA,-70.93722422379672
70206,20150815,14,PM2.5,3.0
70212,20150815,15,PCA,-71.5815593095089
70212,20150815,15,PM2.5,4.0
70218,20150815,16,PCA,-72.28641033975089
70218,20150815,16,PM2.5,5.0
70224,20150815,17,PCA,-72.0712374668256
70224,20150815,17,PM2.5,6.0
70230,20150815,18,PCA,-67.03878882060104
70230,20150815,18,PM2.5,13.0
70236,20150815,19,PCA,-61.984851907115726
70236,20150815,19,PM2.5,17.0
70242,20150815,20,PCA,-48.4710223742579
70242,20150815,20,PM2.5,35.0
70248,20150815,21,PCA,-47.08419941361922
70248,20150815,21,PM2.5,39.0
70254,20150815,22,PCA,-56.038575056782555
70254,20150815,22,PM2.5,28.0
70260,20150815,23,PCA,-59.51660282728801
70260,20150815,23,PM2.5,24.0
70266,20150816,0,PCA,-57.608774658097666
70266,20150816,0,PM2.5,27.0
70272,20150816,1,PCA,-64.59543647907662
70272,20150816,1,PM2.5,19.0
70278,20150816,2,PCA,-66.70072501859788
70278,20150816,2,PM2.5,16.0
70284,20150816,3,PCA,-69.4312055739828
70284,20150816,3,PM2.5,12.0
70290,20150816,4,PCA,-68.20650183994589
70290,20150816,4,PM2.5,14.0
70296,20150816,5,PCA,-64.4341044907045
70296,20150816,5,PM2.5,21.0
70302,20150816,6,PCA,-55.43755258873805
70302,20150816,6,PM2.5,29.0
70308,20150816,7,PCA,-66.81374903574509
70308,20150816,7,PM2.5,11.0
70314,20150816,8,PCA,-47.02605619417042
70314,20150816,8,PM2.5,38.0
70320,20150816,9,PCA,-53.73595781066677
70320,20150816,9,PM2.5,29.0
70326,20150816,10,PCA,-59.144691426754505
70326,20150816,10,PM2.5,26.0
70332,20150816,11,PCA,-33.832103360666416
70332,20150816,11,PM2.5,34.0
70338,20150816,12,PCA,-7.241882565771704
70338,20150816,12,PM2.5,40.0
70344,20150816,13,PCA,10.063315963564204
70344,20150816,13,PM2.5,52.0
70350,20150816,14,PCA,21.870830942667222
70350,20150816,14,PM2.5,52.0
70356,20150816,15,PCA,23.72367316207709
70356,20150816,15,PM2.5,63.0
70362,20150816,16,PCA,41.411376802126576
70362,20150816,16,PM2.5,67.0
70368,20150816,17,PCA,49.22404539858514
70368,20150816,17,PM2.5,74.0
70374,20150816,18,PCA,32.730580238342874
70374,20150816,18,PM2.5,77.0
70380,20150816,19,PCA,34.64760049067495
70380,20150816,19,PM2.5,86.0
70386,20150816,20,PCA,9.686517054566842
70386,20150816,20,PM2.5,91.0
70392,20150816,21,PCA,2.2081996257119063
70392,20150816,21,PM2.5,85.0
70398,20150816,22,PCA,8.405919384745198
70398,20150816,22,PM2.5,95.0
70404,20150816,23,PCA,4.0188316152269055
70404,20150816,23,PM2.5,88.0
70410,20150817,0,PCA,6.46285401806889
70410,20150817,0,PM2.5,90.0
70416,20150817,1,PCA,6.6010884386148465
70416,20150817,1,PM2.5,89.0
70422,20150817,2,PCA,12.679534663089367
70422,20150817,2,PM2.5,95.0
70428,20150817,3,PCA,-0.41968582769867796
70428,20150817,3,PM2.5,73.0
70434,20150817,4,PCA,4.45351159887858
70434,20150817,4,PM2.5,79.0
70440,20150817,5,PCA,4.460511135288143
70440,20150817,5,PM2.5,77.0
70446,20150817,6,PCA,2.752934126077363
70446,20150817,6,PM2.5,71.0
70452,20150817,7,PCA,5.197485161357515
70452,20150817,7,PM2.5,69.0
70458,20150817,8,PCA,4.3791812990575005
70458,20150817,8,PM2.5,64.0
70464,20150817,9,PCA,16.877458826252493
70464,20150817,9,PM2.5,81.0
70470,20150817,10,PCA,36.06686452945235
70470,20150817,10,PM2.5,108.0
70476,20150817,11,PCA,35.14068380066987
70476,20150817,11,PM2.5,106.0
70482,20150817,12,PCA,35.232626613962005
70482,20150817,12,PM2.5,102.0
70488,20150817,13,PCA,48.25049385794635
70488,20150817,13,PM2.5,101.0
70494,20150817,14,PCA,46.82746153735608
70494,20150817,14,PM2.5,93.0
70500,20150817,15,PCA,40.476378973387924
70500,20150817,15,PM2.5,82.0
70506,20150817,16,PCA,63.6895153802072
70506,20150817,16,PM2.5,113.0
70512,20150817,17,PCA,26.884812768032862
70512,20150817,17,PM2.5,87.0
70518,20150817,18,PCA,12.89413110455239
70518,20150817,18,PM2.5,65.0
70524,20150817,19,PCA,20.50054704301049
70524,20150817,19,PM2.5,76.0
70530,20150817,20,PCA,23.277805363043154
70530,20150817,20,PM2.5,80.0
70536,20150817,21,PCA,18.488676200649998
70536,20150817,21,PM2.5,74.0
70542,20150817,22,PCA,11.01325681850054
70542,20150817,22,PM2.5,63.0
70548,20150817,23,PCA,27.423874970171088
70548,20150817,23,PM2.5,84.0
70554,20150818,0,PCA,44.32520702511984
70554,20150818,0,PM2.5,106.0
70560,20150818,1,PCA,42.900968571244356
70560,20150818,1,PM2.5,103.0
70566,20150818,2,PCA,34.119490991509096
70566,20150818,2,PM2.5,90.0
70572,20150818,3,PCA,35.6785125776971
70572,20150818,3,PM2.5,93.0
70578,20150818,4,PCA,51.201143673422536
70578,20150818,4,PM2.5,111.0
70584,20150818,5,PCA,29.717484819858736
70584,20150818,5,PM2.5,81.0
70590,20150818,6,PCA,27.998695623698296
70590,20150818,6,PM2.5,75.0
70596,20150818,7,PCA,24.35786117077657
70596,20150818,7,PM2.5,68.0
70602,20150818,8,PCA,20.92948499476924
70602,20150818,8,PM2.5,59.0
70608,20150818,9,PCA,20.926490049115383
70608,20150818,9,PM2.5,63.0
70614,20150818,10,PCA,29.621324999018317
70614,20150818,10,PM2.5,75.0
70620,20150818,11,PCA,43.82983363381614
70620,20150818,11,PM2.5,102.0
70626,20150818,12,PCA,44.34712643626066
70626,20150818,12,PM2.5,106.0
70632,20150818,13,PCA,-0.36404263345066507
70632,20150818,13,PM2.5,47.0
70638,20150818,14,PCA,0.9634620345173305
70638,20150818,14,PM2.5,54.0
70644,20150818,15,PCA,-16.101654238335957
70644,20150818,15,PM2.5,33.0
70650,20150818,16,PCA,-26.543548173317827
70650,20150818,16,PM2.5,22.0
70656,20150818,17,PCA,-17.312836822042446
70656,20150818,17,PM2.5,36.0
70662,20150818,18,PCA,-13.57922882224231
70662,20150818,18,PM2.5,41.0
70668,20150818,19,PCA,-4.2861054570116455
70668,20150818,19,PM2.5,54.0
70674,20150818,20,PCA,-5.8726942507238125
70674,20150818,20,PM2.5,51.0
70680,20150818,21,PCA,0.8107984892567927
70680,20150818,21,PM2.5,57.0
70686,20150818,22,PCA,-11.694301314577917
70686,20150818,22,PM2.5,41.0
70692,20150818,23,PCA,-1.8537044094997759
70692,20150818,23,PM2.5,56.0
70698,20150819,0,PCA,-12.07759719927149
70698,20150819,0,PM2.5,47.0
70704,20150819,1,PCA,-18.811858435908945
70704,20150819,1,PM2.5,42.0
70710,20150819,2,PCA,-8.890264859167335
70710,20150819,2,PM2.5,60.0
70716,20150819,3,PCA,-33.2748602351835
70716,20150819,3,PM2.5,28.0
70722,20150819,4,PCA,-27.855650104056306
70722,20150819,4,PM2.5,38.0
70728,20150819,5,PCA,-25.962462049564003
70728,20150819,5,PM2.5,40.0
70734,20150819,6,PCA,-8.364776555312044
70734,20150819,6,PM2.5,64.0
70740,20150819,7,PCA,-26.80748127735028
70740,20150819,7,PM2.5,39.0
70746,20150819,8,PCA,-15.925825839670683
70746,20150819,8,PM2.5,53.0
70752,20150819,9,PCA,-23.715028718309163
70752,20150819,9,PM2.5,43.0
70758,20150819,10,PCA,-34.51321121614217
70758,20150819,10,PM2.5,34.0
70764,20150819,11,PCA,-33.03183066372784
70764,20150819,11,PM2.5,42.0
70770,20150819,12,PCA,-37.80571284136659
70770,20150819,12,PM2.5,40.0
70776,20150819,13,PCA,-38.38382244088426
70776,20150819,13,PM2.5,40.0
70782,20150819,14,PCA,-40.760382991315296
70782,20150819,14,PM2.5,37.0
70788,20150819,15,PCA,-23.53710430286558
70788,20150819,15,PM2.5,60.0
70794,20150819,16,PCA,-5.184637287532478
70794,20150819,16,PM2.5,85.0
70800,20150819,17,PCA,-1.8946065531706449
70800,20150819,17,PM2.5,88.0
70806,20150819,18,PCA,-7.954305777694005
70806,20150819,18,PM2.5,76.0
70812,20150819,19,PCA,-5.559831879477044
70812,20150819,19,PM2.5,77.0
70818,20150819,20,PCA,0.009346276991087641
70818,20150819,20,PM2.5,79.0
70824,20150819,21,PCA,13.350153687832586
70824,20150819,21,PM2.5,95.0
70830,20150819,22,PCA,1.1694423293513216
70830,20150819,22,PM2.5,76.0
70836,20150819,23,PCA,-0.19635099375174078
70836,20150819,23,PM2.5,74.0
70842,20150820,0,PCA,-4.54898592054692
70842,20150820,0,PM2.5,67.0
70848,20150820,1,PCA,-10.276106415650712
70848,20150820,1,PM2.5,57.0
70854,20150820,2,PCA,-3.020246137893959
70854,20150820,2,PM2.5,67.0
70860,20150820,3,PCA,1.5761472208152603
70860,20150820,3,PM2.5,73.0
70866,20150820,4,PCA,-10.64897608479108
70866,20150820,4,PM2.5,52.0
70872,20150820,5,PCA,1.7234975490936881
70872,20150820,5,PM2.5,63.0
70878,20150820,6,PCA,-0.8522283225773075
70878,20150820,6,PM2.5,63.0
70884,20150820,7,PCA,9.424855603505966
70884,20150820,7,PM2.5,74.0
70890,20150820,8,PCA,1.457335424385112
70890,20150820,8,PM2.5,62.0
70896,20150820,9,PCA,19.502828632253426
70896,20150820,9,PM2.5,90.0
70902,20150820,10,PCA,5.8850705298462715
70902,20150820,10,PM2.5,75.0
70908,20150820,11,PCA,4.032678687027874
70908,20150820,11,PM2.5,74.0
70914,20150820,12,PCA,0.5755966925983873
70914,20150820,12,PM2.5,68.0
70920,20150820,13,PCA,-4.841592717549549
70920,20150820,13,PM2.5,60.0
70926,20150820,14,PCA,-6.229307290007908
70926,20150820,14,PM2.5,56.0
70932,20150820,15,PCA,-18.987192997738333
70932,20150820,15,PM2.5,38.0
70938,20150820,16,PCA,-32.787255596886624
70938,20150820,16,PM2.5,24.0
70944,20150820,17,PCA,-22.817948498659085
70944,20150820,17,PM2.5,25.0
70950,20150820,18,PCA,-25.53186552045608
70950,20150820,18,PM2.5,28.0
70956,20150820,19,PCA,-26.001820409166566
70956,20150820,19,PM2.5,31.0
70962,20150820,20,PCA,-25.61659595319922
70962,20150820,20,PM2.5,42.0
70968,20150820,21,PCA,-34.052631294184664
70968,20150820,21,PM2.5,29.0
70974,20150820,22,PCA,-41.45287159876795
70974,20150820,22,PM2.5,21.0
70980,20150820,23,PCA,-48.50341370852919
70980,20150820,23,PM2.5,13.0
70986,20150821,0,PCA,-54.539737302728994
70986,20150821,0,PM2.5,5.0
70992,20150821,1,PCA,-57.74810753350247
70992,20150821,1,PM2.5,5.0
70998,20150821,2,PCA,-48.266627463560326
70998,20150821,2,PM2.5,21.0
71004,20150821,3,PCA,-59.125370032713114
71004,20150821,3,PM2.5,8.0
71010,20150821,4,PCA,-64.23306088677072
71010,20150821,4,PM2.5,4.0
71016,20150821,5,PCA,-56.20507839164846
71016,20150821,5,PM2.5,17.0
71022,20150821,6,PCA,-66.9124211196014
71022,20150821,6,PM2.5,3.0
71028,20150821,7,PCA,-58.27457463235708
71028,20150821,7,PM2.5,8.0
71034,20150821,8,PCA,-56.54363916238306
71034,20150821,8,PM2.5,13.0
71040,20150821,9,PCA,-62.75702854838533
71040,20150821,9,PM2.5,12.0
71046,20150821,10,PCA,-68.241039564441
71046,20150821,10,PM2.5,7.0
71052,20150821,11,PCA,-71.2828273481318
71052,20150821,11,PM2.5,6.0
71058,20150821,12,PCA,-71.99384346724239
71058,20150821,12,PM2.5,8.0
71064,20150821,13,PCA,-78.46447247588281
71064,20150821,13,PM2.5,3.0
71070,20150821,14,PCA,-76.40966047666222
71070,20150821,14,PM2.5,7.0
71076,20150821,15,PCA,-77.38780423879327
71076,20150821,15,PM2.5,6.0
71082,20150821,16,PCA,-71.64337395514626
71082,20150821,16,PM2.5,13.0
71088,20150821,17,PCA,-75.61296003143832
71088,20150821,17,PM2.5,7.0
71094,20150821,18,PCA,-65.33316150934418
71094,20150821,18,PM2.5,21.0
71100,20150821,19,PCA,-71.96078393742961
71100,20150821,19,PM2.5,8.0
71106,20150821,20,PCA,-57.13737697824849
71106,20150821,20,PM2.5,36.0
71112,20150821,21,PCA,-51.65549394022891
71112,20150821,21,PM2.5,41.0
71118,20150821,22,PCA,-62.037083526215696
71118,20150821,22,PM2.5,28.0
71124,20150821,23,PCA,-68.13363110858913
71124,20150821,23,PM2.5,20.0
71130,20150822,0,PCA,-76.76794015899483
71130,20150822,0,PM2.5,10.0
71136,20150822,1,PCA,-75.83429528796978
71136,20150822,1,PM2.5,10.0
71142,20150822,2,PCA,-74.76448681015616
71142,20150822,2,PM2.5,10.0
71148,20150822,3,PCA,-73.38903298316109
71148,20150822,3,PM2.5,14.0
71154,20150822,4,PCA,-74.25774589848673
71154,20150822,4,PM2.5,12.0
71160,20150822,5,PCA,-67.8793444097896
71160,20150822,5,PM2.5,20.0
71166,20150822,6,PCA,-73.00713788601949
71166,20150822,6,PM2.5,9.0
71172,20150822,7,PCA,-70.5191257678038
71172,20150822,7,PM2.5,13.0
71178,20150822,8,PCA,-65.34830212852393
71178,20150822,8,PM2.5,17.0
71184,20150822,9,PCA,-63.987505015348106
71184,20150822,9,PM2.5,18.0
71190,20150822,10,PCA,-69.08785029488253
71190,20150822,10,PM2.5,18.0
71196,20150822,11,PCA,-75.23357698328233
71196,20150822,11,PM2.5,13.0
71202,20150822,12,PCA,-75.18746282562283
71202,20150822,12,PM2.5,13.0
71208,20150822,13,PCA,-75.05695513197055
71208,20150822,13,PM2.5,13.0
71214,20150822,14,PCA,-72.49558692037986
71214,20150822,14,PM2.5,17.0
71220,20150822,15,PCA,-72.71489899058209
71220,20150822,15,PM2.5,9.0
71226,20150822,16,PCA,-69.56023857359088
71226,20150822,16,PM2.5,13.0
71232,20150822,17,PCA,-63.31294089825926
71232,20150822,17,PM2.5,23.0
71238,20150822,18,PCA,-68.86653224302353
71238,20150822,18,PM2.5,14.0
71244,20150822,19,PCA,-65.65199612800575
71244,20150822,19,PM2.5,16.0
71250,20150822,20,PCA,-64.83069010545901
71250,20150822,20,PM2.5,20.0
71256,20150822,21,PCA,-65.64860797003915
71256,20150822,21,PM2.5,21.0
71262,20150822,22,PCA,-67.28567330405201
71262,20150822,22,PM2.5,19.0
71268,20150822,23,PCA,-63.295010380913034
71268,20150822,23,PM2.5,26.0
71274,20150823,0,PCA,-67.90879176578368
71274,20150823,0,PM2.5,16.0
71280,20150823,1,PCA,-72.22282204243693
71280,20150823,1,PM2.5,9.0
71286,20150823,2,PCA,-73.95381114093937
71286,20150823,2,PM2.5,5.0
71292,20150823,3,PCA,-65.67939974468221
71292,20150823,3,PM2.5,16.0
71298,20150823,4,PCA,-74.4694710189289
71298,20150823,4,PM2.5,8.0
71304,20150823,5,PCA,-79.88731017731847
71304,20150823,5,PM2.5,3.0
71310,20150823,6,PCA,-72.08978445207309
71310,20150823,6,PM2.5,10.0
71316,20150823,7,PCA,-61.99425109995379
71316,20150823,7,PM2.5,22.0
71322,20150823,8,PCA,-59.478487074914604
71322,20150823,8,PM2.5,28.0
71328,20150823,9,PCA,-68.08385197907039
71328,20150823,9,PM2.5,16.0
71334,20150823,10,PCA,-69.33128034658445
71334,20150823,10,PM2.5,17.0
71340,20150823,11,PCA,-68.5961475128074
71340,20150823,11,PM2.5,19.0
71346,20150823,12,PCA,-71.61758564013545
71346,20150823,12,PM2.5,18.0
71352,20150823,13,PCA,-79.80883986661624
71352,20150823,13,PM2.5,7.0
71358,20150823,14,PCA,-74.68790614966228
71358,20150823,14,PM2.5,15.0
71364,20150823,15,PCA,-81.89366799207974
