,date,hour,type,北部新区
243984,20190115,1,PM2.5,5.0
243990,20190115,2,PCA,-72.52948761203078
243990,20190115,2,PM2.5,2.0
243996,20190115,3,PCA,-69.84052205320206
243996,20190115,3,PM2.5,7.0
244002,20190115,4,PCA,-73.03003722210649
244002,20190115,4,PM2.5,7.0
244008,20190115,5,PCA,-80.32484935670821
244008,20190115,5,PM2.5,2.0
244014,20190115,6,PCA,-81.55685229165663
244014,20190115,6,PM2.5,2.0
244020,20190115,7,PCA,-80.89409077147207
244020,20190115,7,PM2.5,3.0
244026,20190115,8,PCA,-78.2430446907339
244026,20190115,8,PM2.5,7.0
244032,20190115,9,PCA,-81.60352710984507
244032,20190115,9,PM2.5,3.0
244038,20190115,10,PCA,-57.627093729776654
244038,20190115,10,PM2.5,7.0
244044,20190115,11,PCA,-65.23126319407443
244044,20190115,11,PM2.5,9.0
244050,20190115,12,PCA,-78.72244377720277
244050,20190115,12,PM2.5,4.0
244056,20190115,13,PCA,-86.0622156884888
244056,20190115,13,PM2.5,8.0
244062,20190115,14,PCA,-93.01655461765364
244062,20190115,14,PM2.5,5.0
244068,20190115,15,PCA,-87.17520367247204
244068,20190115,15,PM2.5,6.0
244074,20190115,16,PCA,-85.53518488181473
244074,20190115,16,PM2.5,8.0
244080,20190115,17,PCA,-86.14266052628541
244080,20190115,17,PM2.5,8.0
244086,20190115,18,PCA,-86.10391994407306
244086,20190115,18,PM2.5,10.0
244092,20190115,19,PCA,-80.25157539328873
244092,20190115,19,PM2.5,11.0
244098,20190115,20,PCA,-75.32212414187423
244098,20190115,20,PM2.5,15.0
244104,20190115,21,PCA,-70.97476136128115
244104,20190115,21,PM2.5,17.0
244110,20190115,22,PCA,-67.28445236314053
244110,20190115,22,PM2.5,17.0
244116,20190115,23,PCA,-59.51040900005784
244116,20190115,23,PM2.5,19.0
244122,20190116,0,PCA,-56.3423254929192
244122,20190116,0,PM2.5,12.0
244128,20190116,1,PCA,-47.08029082177524
244128,20190116,1,PM2.5,22.0
244134,20190116,2,PCA,-50.431803396011226
244134,20190116,2,PM2.5,20.0
244140,20190116,3,PCA,-52.90058822762304
244140,20190116,3,PM2.5,20.0
244146,20190116,4,PCA,-60.23427674233208
244146,20190116,4,PM2.5,16.0
244152,20190116,5,PCA,-62.69335194288502
244152,20190116,5,PM2.5,14.0
244158,20190116,6,PCA,-66.74924375284
244158,20190116,6,PM2.5,14.0
244164,20190116,7,PCA,-59.76879418168735
244164,20190116,7,PM2.5,18.0
244170,20190116,8,PCA,-60.276084527338426
244170,20190116,8,PM2.5,17.0
244176,20190116,9,PCA,-55.09207921233751
244176,20190116,9,PM2.5,19.0
244182,20190116,10,PCA,-47.76883228170356
244182,20190116,10,PM2.5,23.0
244188,20190116,11,PCA,-44.031105661953674
244188,20190116,11,PM2.5,33.0
244194,20190116,12,PCA,-42.412091152785024
244194,20190116,12,PM2.5,32.0
244200,20190116,13,PCA,-61.1161810151075
244200,20190116,13,PM2.5,25.0
244206,20190116,14,PCA,-57.263030701485555
244206,20190116,14,PM2.5,26.0
244212,20190116,15,PCA,-45.723256585481096
244212,20190116,15,PM2.5,28.0
244218,20190116,16,PCA,-40.23497150375633
244218,20190116,16,PM2.5,31.0
244224,20190116,17,PCA,-42.03943653593394
244224,20190116,17,PM2.5,31.0
244230,20190116,18,PCA,-28.341315642284844
244230,20190116,18,PM2.5,36.0
244236,20190116,19,PCA,-27.189314828789232
244236,20190116,19,PM2.5,39.0
244242,20190116,20,PCA,-7.112497851515601
244242,20190116,20,PM2.5,51.0
244248,20190116,21,PCA,57.546829923132634
244248,20190116,21,PM2.5,99.0
244254,20190116,22,PCA,98.05600476379668
244254,20190116,22,PM2.5,125.0
244260,20190116,23,PCA,29.758470466460906
244260,20190116,23,PM2.5,82.0
244266,20190117,0,PCA,14.122626504073898
244266,20190117,0,PM2.5,72.0
244272,20190117,1,PCA,36.22777843985831
244272,20190117,1,PM2.5,86.0
244278,20190117,2,PCA,11.944494150034192
244278,20190117,2,PM2.5,71.0
244284,20190117,3,PCA,-2.463673004809518
244284,20190117,3,PM2.5,62.0
244290,20190117,4,PCA,-1.6194602438869896
244290,20190117,4,PM2.5,63.0
244296,20190117,5,PCA,-22.64997099314483
244296,20190117,5,PM2.5,50.0
244302,20190117,6,PCA,-26.31633810501888
244302,20190117,6,PM2.5,48.0
244308,20190117,7,PCA,-34.461507580997235
244308,20190117,7,PM2.5,41.0
244314,20190117,8,PCA,-38.55220501945941
244314,20190117,8,PM2.5,35.0
244320,20190117,9,PCA,-33.093543109916084
244320,20190117,9,PM2.5,39.0
244326,20190117,10,PCA,-24.269792879628923
244326,20190117,10,PM2.5,47.0
244332,20190117,11,PCA,-14.998543260530969
244332,20190117,11,PM2.5,53.0
244338,20190117,12,PCA,-37.0037530410289
244338,20190117,12,PM2.5,37.0
244344,20190117,13,PCA,-48.42523306335099
244344,20190117,13,PM2.5,28.0
244350,20190117,14,PCA,-44.56018998463237
244350,20190117,14,PM2.5,32.0
244356,20190117,15,PCA,-45.87344776576574
244356,20190117,15,PM2.5,28.0
244362,20190117,16,PCA,-46.66241868670794
244362,20190117,16,PM2.5,28.0
244368,20190117,17,PCA,-33.83870043224692
244368,20190117,17,PM2.5,39.0
244374,20190117,18,PCA,-23.327241297064287
244374,20190117,18,PM2.5,46.0
244380,20190117,19,PCA,-14.111325853775268
244380,20190117,19,PM2.5,52.0
244386,20190117,20,PCA,-20.677646397347708
244386,20190117,20,PM2.5,47.0
244392,20190117,21,PCA,-8.697563041080588
244392,20190117,21,PM2.5,52.0
244398,20190117,22,PCA,8.183943511739471
244398,20190117,22,PM2.5,65.0
244404,20190117,23,PCA,16.53406328050133
244404,20190117,23,PM2.5,60.0
244410,20190118,0,PCA,4.681183835470348
244410,20190118,0,PM2.5,51.0
244416,20190118,1,PCA,9.362335047690426
244416,20190118,1,PM2.5,62.0
244422,20190118,2,PCA,3.038861203618053
244422,20190118,2,PM2.5,58.0
244428,20190118,3,PCA,-5.620350351460073
244428,20190118,3,PM2.5,52.0
244434,20190118,4,PCA,-7.008280884074951
244434,20190118,4,PM2.5,54.0
244440,20190118,5,PCA,-1.8631026913361532
244440,20190118,5,PM2.5,53.0
244446,20190118,6,PCA,-5.763798185113538
244446,20190118,6,PM2.5,56.0
244452,20190118,7,PCA,-3.230028942462407
244452,20190118,7,PM2.5,58.0
244458,20190118,8,PCA,-9.18961101669199
244458,20190118,8,PM2.5,55.0
244464,20190118,9,PCA,18.54996249071549
244464,20190118,9,PM2.5,58.0
244470,20190118,10,PCA,13.787415591092207
244470,20190118,10,PM2.5,61.0
244476,20190118,11,PCA,-3.6423799438869033
244476,20190118,11,PM2.5,60.0
244482,20190118,12,PCA,-12.14029147336099
244482,20190118,12,PM2.5,56.0
244488,20190118,13,PCA,-2.4539500510442855
244488,20190118,13,PM2.5,60.0
244494,20190118,14,PCA,-5.626969835802541
244494,20190118,14,PM2.5,58.0
244500,20190118,15,PCA,-41.67121906280329
244500,20190118,15,PM2.5,32.0
244506,20190118,16,PCA,-9.72131038024165
244506,20190118,16,PM2.5,53.0
244512,20190118,17,PCA,44.92200355490379
244512,20190118,17,PM2.5,63.0
244518,20190118,18,PCA,32.212417828539344
244518,20190118,18,PM2.5,78.0
244524,20190118,19,PCA,66.41534533199493
244524,20190118,19,PM2.5,84.0
244530,20190118,20,PCA,59.397703192444666
244530,20190118,20,PM2.5,96.0
244536,20190118,21,PCA,50.060723502501936
244536,20190118,21,PM2.5,91.0
244542,20190118,22,PCA,51.94317015797085
244542,20190118,22,PM2.5,93.0
244548,20190118,23,PCA,49.76052955809883
244548,20190118,23,PM2.5,92.0
244554,20190119,0,PCA,-12.456444424770513
244554,20190119,0,PM2.5,48.0
244560,20190119,1,PCA,-52.676759172317546
244560,20190119,1,PM2.5,20.0
244566,20190119,2,PCA,-77.2463182287709
244566,20190119,2,PM2.5,7.0
244572,20190119,3,PCA,-76.87147950011477
244572,20190119,3,PM2.5,10.0
244578,20190119,4,PCA,-75.60874305219072
244578,20190119,4,PM2.5,9.0
244584,20190119,5,PCA,-88.62392185934428
244584,20190119,5,PM2.5,9.0
244590,20190119,6,PCA,-89.2515832922376
244590,20190119,6,PM2.5,9.0
244596,20190119,7,PCA,-84.43693717972721
244596,20190119,7,PM2.5,8.0
244602,20190119,8,PCA,-83.92778173423775
244602,20190119,8,PM2.5,9.0
244608,20190119,9,PCA,-76.14490497568495
244608,20190119,9,PM2.5,11.0
244614,20190119,10,PCA,-72.44112473822587
244614,20190119,10,PM2.5,13.0
244620,20190119,11,PCA,-82.81283688825475
244620,20190119,11,PM2.5,8.0
244626,20190119,12,PCA,-79.21028278062597
244626,20190119,12,PM2.5,10.0
244632,20190119,13,PCA,-74.97873717242078
244632,20190119,13,PM2.5,12.0
244638,20190119,14,PCA,-77.52358656072438
244638,20190119,14,PM2.5,9.0
244644,20190119,15,PCA,-75.07208419774194
244644,20190119,15,PM2.5,12.0
244650,20190119,16,PCA,-61.67256178490176
244650,20190119,16,PM2.5,17.0
244656,20190119,17,PCA,-66.77931742962762
244656,20190119,17,PM2.5,15.0
244662,20190119,18,PCA,-70.02425753470683
244662,20190119,18,PM2.5,14.0
244668,20190119,19,PCA,-74.36504743771246
244668,20190119,19,PM2.5,12.0
244674,20190119,20,PCA,-67.93409882030066
244674,20190119,20,PM2.5,16.0
244680,20190119,21,PCA,-67.75073899764078
244680,20190119,21,PM2.5,16.0
244686,20190119,22,PCA,-71.04827616341788
244686,20190119,22,PM2.5,13.0
244692,20190119,23,PCA,-81.2609663487478
244692,20190119,23,PM2.5,10.0
244698,20190120,0,PCA,-86.41868794166133
244698,20190120,0,PM2.5,11.0
244704,20190120,1,PCA,-92.32393843113802
244704,20190120,1,PM2.5,9.0
244710,20190120,2,PCA,-88.92547879141348
244710,20190120,2,PM2.5,9.0
244716,20190120,3,PCA,-91.7718378134868
244716,20190120,3,PM2.5,9.0
244722,20190120,4,PCA,-95.42521619778648
244722,20190120,4,PM2.5,8.0
244728,20190120,5,PCA,-93.96404637290091
244728,20190120,5,PM2.5,8.0
244734,20190120,6,PCA,-96.44914828644772
244734,20190120,6,PM2.5,8.0
244740,20190120,7,PCA,-93.35219305838127
244740,20190120,7,PM2.5,7.0
244746,20190120,8,PCA,-95.80447924328092
244746,20190120,8,PM2.5,8.0
244752,20190120,9,PCA,-89.13787217628264
244752,20190120,9,PM2.5,7.0
244758,20190120,10,PCA,-96.15771296472566
244758,20190120,10,PM2.5,4.0
244764,20190120,11,PCA,-102.0371250595146
244764,20190120,11,PM2.5,4.0
244770,20190120,12,PCA,-100.50767802028498
244770,20190120,12,PM2.5,4.0
244776,20190120,13,PCA,-92.89918862846099
244776,20190120,13,PM2.5,6.0
244782,20190120,14,PCA,-95.71970925584655
244782,20190120,14,PM2.5,8.0
244788,20190120,15,PCA,-95.7749951315604
244788,20190120,15,PM2.5,7.0
244794,20190120,16,PCA,-88.31085012182805
244794,20190120,16,PM2.5,8.0
244800,20190120,17,PCA,-87.85632991697439
244800,20190120,17,PM2.5,5.0
244806,20190120,18,PCA,-85.28572867403278
244806,20190120,18,PM2.5,9.0
244812,20190120,19,PCA,-88.09402393544299
244812,20190120,19,PM2.5,6.0
244818,20190120,20,PCA,-78.60790827454287
244818,20190120,20,PM2.5,8.0
244824,20190120,21,PCA,-75.15407621905472
244824,20190120,21,PM2.5,10.0
244830,20190120,22,PCA,-75.99568670501101
244830,20190120,22,PM2.5,7.0
244836,20190120,23,PCA,-70.74801266833735
244836,20190120,23,PM2.5,13.0
244842,20190121,0,PCA,-74.18908420781767
244842,20190121,0,PM2.5,13.0
244848,20190121,1,PCA,-73.11839337197398
244848,20190121,1,PM2.5,15.0
244854,20190121,2,PCA,-80.79939336561839
244854,20190121,2,PM2.5,10.0
244860,20190121,3,PCA,-78.81110880506478
244860,20190121,3,PM2.5,13.0
244866,20190121,4,PCA,-83.52314358859473
244866,20190121,4,PM2.5,11.0
244872,20190121,5,PCA,-85.81198088090134
244872,20190121,5,PM2.5,9.0
244878,20190121,6,PCA,-83.78577423120132
244878,20190121,6,PM2.5,11.0
244884,20190121,7,PCA,-79.78836607553752
244884,20190121,7,PM2.5,12.0
244890,20190121,8,PCA,-80.68881900313485
244890,20190121,8,PM2.5,10.0
244896,20190121,9,PCA,-68.14576351471956
244896,20190121,9,PM2.5,13.0
244902,20190121,10,PCA,-75.32358804790664
244902,20190121,10,PM2.5,11.0
244908,20190121,11,PCA,-85.93559649137035
244908,20190121,11,PM2.5,9.0
244914,20190121,12,PCA,-86.08423200346117
244914,20190121,12,PM2.5,10.0
244920,20190121,13,PCA,-93.62977614195103
244920,20190121,13,PM2.5,9.0
244926,20190121,14,PCA,-92.18136683307331
244926,20190121,14,PM2.5,7.0
244932,20190121,15,PCA,-92.68256185611544
244932,20190121,15,PM2.5,11.0
244938,20190121,16,PCA,-90.64330873631833
244938,20190121,16,PM2.5,9.0
244944,20190121,17,PCA,-84.7848196050799
244944,20190121,17,PM2.5,11.0
244950,20190121,18,PCA,-73.15148395897701
244950,20190121,18,PM2.5,17.0
244956,20190121,19,PCA,-70.18661894949986
244956,20190121,19,PM2.5,16.0
244962,20190121,20,PCA,-78.54766293195819
244962,20190121,20,PM2.5,13.0
244968,20190121,21,PCA,-71.15972937254598
244968,20190121,21,PM2.5,17.0
244974,20190121,22,PCA,-73.09177376642481
244974,20190121,22,PM2.5,15.0
244980,20190121,23,PCA,-51.867589021509495
244980,20190121,23,PM2.5,25.0
244986,20190122,0,PCA,-65.41501238236845
244986,20190122,0,PM2.5,21.0
244992,20190122,1,PCA,-72.32800584329885
244992,20190122,1,PM2.5,16.0
244998,20190122,2,PCA,-67.86227613576287
244998,20190122,2,PM2.5,17.0
245004,20190122,3,PCA,-72.14472994963297
245004,20190122,3,PM2.5,13.0
245010,20190122,4,PCA,-70.70863254678035
245010,20190122,4,PM2.5,15.0
245016,20190122,5,PCA,-76.53767158593685
245016,20190122,5,PM2.5,10.0
245022,20190122,6,PCA,-72.9093682347259
245022,20190122,6,PM2.5,15.0
245028,20190122,7,PCA,-63.184147169735915
245028,20190122,7,PM2.5,21.0
245034,20190122,8,PCA,-51.03442995442224
245034,20190122,8,PM2.5,23.0
245040,20190122,9,PCA,-22.860862138372703
245040,20190122,9,PM2.5,31.0
245046,20190122,10,PCA,-21.27276097580819
245046,20190122,10,PM2.5,34.0
245052,20190122,11,PCA,-32.63841738134525
245052,20190122,11,PM2.5,29.0
245058,20190122,12,PCA,-52.8717319449526
245058,20190122,12,PM2.5,20.0
245064,20190122,13,PCA,-71.06935256574582
245064,20190122,13,PM2.5,13.0
245070,20190122,14,PCA,-69.30221411910343
245070,20190122,14,PM2.5,14.0
245076,20190122,15,PCA,-65.0664351234218
245076,20190122,15,PM2.5,19.0
245082,20190122,16,PCA,-61.3067183751708
245082,20190122,16,PM2.5,19.0
245088,20190122,17,PCA,-65.75530728559418
245088,20190122,17,PM2.5,17.0
245094,20190122,18,PCA,-68.77116704078603
245094,20190122,18,PM2.5,15.0
245100,20190122,19,PCA,-63.69877953033516
245100,20190122,19,PM2.5,18.0
245106,20190122,20,PCA,-46.23406535496471
245106,20190122,20,PM2.5,26.0
245112,20190122,21,PCA,-33.9177592110034
245112,20190122,21,PM2.5,28.0
245118,20190122,22,PCA,-8.51222524459261
245118,20190122,22,PM2.5,44.0
245124,20190122,23,PCA,-5.1862616696008095
245124,20190122,23,PM2.5,52.0
245130,20190123,0,PCA,-7.690355219659349
245130,20190123,0,PM2.5,48.0
245136,20190123,1,PCA,-20.7418315894921
245136,20190123,1,PM2.5,44.0
245142,20190123,2,PCA,-35.46982645563393
245142,20190123,2,PM2.5,36.0
245148,20190123,3,PCA,-31.119583930662944
245148,20190123,3,PM2.5,31.0
245154,20190123,4,PCA,-43.7224623381514
245154,20190123,4,PM2.5,21.0
245160,20190123,5,PCA,-44.74762357612946
245160,20190123,5,PM2.5,24.0
245166,20190123,6,PCA,-45.40917281849232
245166,20190123,6,PM2.5,27.0
245172,20190123,7,PCA,-40.46923170292479
245172,20190123,7,PM2.5,28.0
245178,20190123,8,PCA,-47.985921252943825
245178,20190123,8,PM2.5,24.0
245184,20190123,9,PCA,-47.018966506085235
245184,20190123,9,PM2.5,25.0
245190,20190123,10,PCA,-30.912302779914786
245190,20190123,10,PM2.5,34.0
245196,20190123,11,PCA,-44.08514866154436
245196,20190123,11,PM2.5,26.0
245202,20190123,12,PCA,-45.4667498842221
245202,20190123,12,PM2.5,28.0
245208,20190123,13,PCA,-61.91094947639754
245208,20190123,13,PM2.5,22.0
245214,20190123,14,PCA,-75.44269529466614
245214,20190123,14,PM2.5,18.0
245220,20190123,15,PCA,-70.46022620833676
245220,20190123,15,PM2.5,16.0
245226,20190123,16,PCA,-67.00921354364795
245226,20190123,16,PM2.5,18.0
245232,20190123,17,PCA,-52.01124340889554
245232,20190123,17,PM2.5,26.0
245238,20190123,18,PCA,-31.15029374633484
245238,20190123,18,PM2.5,44.0
245244,20190123,19,PCA,-19.694118210970725
245244,20190123,19,PM2.5,48.0
245250,20190123,20,PCA,-18.30523599845072
245250,20190123,20,PM2.5,48.0
245256,20190123,21,PCA,-1.6963161662891089
245256,20190123,21,PM2.5,57.0
245262,20190123,22,PCA,-12.88569703388496
245262,20190123,22,PM2.5,40.0
245268,20190123,23,PCA,-29.48786240366482
245268,20190123,23,PM2.5,34.0
245274,20190124,0,PCA,-3.2186353891078827
245274,20190124,0,PM2.5,47.0
245280,20190124,1,PCA,0.3553684374431129
245280,20190124,1,PM2.5,60.0
245286,20190124,2,PCA,4.7382331506435245
245286,20190124,2,PM2.5,64.0
245292,20190124,3,PCA,-2.4534383985842276
245292,20190124,3,PM2.5,60.0
245298,20190124,5,PCA,-6.090271489382415
245298,20190124,5,PM2.5,58.0
245304,20190124,6,PCA,-2.9890828738395347
245304,20190124,6,PM2.5,60.0
245310,20190124,7,PCA,0.03967906887686789
245310,20190124,7,PM2.5,62.0
245316,20190124,8,PCA,4.867617564844477
245316,20190124,8,PM2.5,65.0
245322,20190124,9,PCA,24.24875867973597
245322,20190124,9,PM2.5,78.0
245328,20190124,10,PCA,33.223463334029546
245328,20190124,10,PM2.5,85.0
245334,20190124,11,PCA,20.45406295753222
245334,20190124,11,PM2.5,80.0
245340,20190124,12,PCA,13.098719526256492
245340,20190124,12,PM2.5,76.0
245346,20190124,13,PCA,18.62958250811559
245346,20190124,13,PM2.5,79.0
245352,20190124,14,PCA,20.164219836838353
245352,20190124,14,PM2.5,80.0
245358,20190124,15,PCA,6.01629490290213
245358,20190124,15,PM2.5,72.0
245364,20190124,16,PCA,8.377787079601692
245364,20190124,16,PM2.5,73.0
245370,20190124,17,PCA,3.4722751033979145
245370,20190124,17,PM2.5,69.0
245376,20190124,18,PCA,10.69285059680173
245376,20190124,18,PM2.5,71.0
245382,20190124,19,PCA,26.748129479184925
245382,20190124,19,PM2.5,78.0
245388,20190124,20,PCA,95.93517561892645
245388,20190124,20,PM2.5,122.0
245394,20190124,21,PCA,39.71289602984976
245394,20190124,21,PM2.5,87.0
245400,20190124,22,PCA,48.837925051267135
245400,20190124,22,PM2.5,93.0
245406,20190124,23,PCA,42.42811651323887
245406,20190124,23,PM2.5,89.0
245412,20190125,0,PCA,-47.970282117794106
245412,20190125,0,PM2.5,37.0
245418,20190125,1,PCA,-96.54488966800086
245418,20190125,1,PM2.5,4.0
245424,20190125,2,PCA,-93.79984331580765
245424,20190125,2,PM2.5,3.0
245430,20190125,3,PCA,-88.43379386751346
245430,20190125,3,PM2.5,7.0
245436,20190125,4,PCA,-77.76285644235894
245436,20190125,4,PM2.5,9.0
245442,20190125,5,PCA,-69.48851650330683
245442,20190125,5,PM2.5,13.0
245448,20190125,6,PCA,-74.6922622793308
245448,20190125,6,PM2.5,12.0
245454,20190125,7,PCA,-76.9358850611517
245454,20190125,7,PM2.5,11.5
245460,20190125,8,PCA,-79.17950784297258
245460,20190125,8,PM2.5,11.0
245466,20190125,9,PCA,-77.65503136634725
245466,20190125,9,PM2.5,10.0
245472,20190125,10,PCA,-78.74359756337556
245472,20190125,10,PM2.5,9.0
245478,20190125,11,PCA,-78.51100729435038
245478,20190125,11,PM2.5,8.0
245484,20190125,12,PCA,-78.6553490653862
245484,20190125,12,PM2.5,5.0
245490,20190125,13,PCA,-74.29149612275859
245490,20190125,13,PM2.5,9.0
245496,20190125,14,PCA,-87.9375145409546
245496,20190125,14,PM2.5,9.0
245502,20190125,15,PCA,-85.95784103792637
245502,20190125,15,PM2.5,10.0
245508,20190125,16,PCA,-81.24670280283453
245508,20190125,16,PM2.5,7.0
245514,20190125,17,PCA,-86.72688317953944
245514,20190125,17,PM2.5,5.0
245520,20190125,18,PCA,-76.45808601437383
245520,20190125,18,PM2.5,10.0
245526,20190125,19,PCA,-76.38128428255422
245526,20190125,19,PM2.5,11.0
245532,20190125,20,PCA,-80.49203954471153
245532,20190125,20,PM2.5,8.0
245538,20190125,21,PCA,-68.76899475715277
245538,20190125,21,PM2.5,11.0
245544,20190125,22,PCA,-76.14408387156313
245544,20190125,22,PM2.5,12.0
245550,20190125,23,PCA,-75.9745831384446
245550,20190125,23,PM2.5,14.0
245556,20190126,0,PCA,-72.18905940408865
245556,20190126,0,PM2.5,12.0
245562,20190126,1,PCA,-65.56912715527884
245562,20190126,1,PM2.5,12.0
245568,20190126,2,PCA,-45.30070069622561
245568,20190126,2,PM2.5,28.0
245574,20190126,3,PCA,-62.02612882365755
245574,20190126,3,PM2.5,17.0
245580,20190126,4,PCA,-57.94886252287359
245580,20190126,4,PM2.5,11.0
245586,20190126,5,PCA,-56.92914024627337
245586,20190126,5,PM2.5,18.0
245592,20190126,6,PCA,-71.0012696082519
245592,20190126,6,PM2.5,17.0
245598,20190126,7,PCA,-76.60924646249111
245598,20190126,7,PM2.5,11.0
245604,20190126,8,PCA,-77.19279490525169
245604,20190126,8,PM2.5,15.0
245610,20190126,9,PCA,-58.83628888704189
245610,20190126,9,PM2.5,15.0
245616,20190126,10,PCA,-52.30121396469518
245616,20190126,10,PM2.5,26.0
245622,20190126,11,PCA,-73.23666949851675
245622,20190126,11,PM2.5,21.0
245628,20190126,12,PCA,-77.12067280516426
245628,20190126,12,PM2.5,17.0
245634,20190126,13,PCA,-69.9156485189007
245634,20190126,13,PM2.5,18.0
245640,20190126,14,PCA,-49.74040532004518
245640,20190126,14,PM2.5,21.0
245646,20190126,15,PCA,-37.808712149727796
245646,20190126,15,PM2.5,25.0
245652,20190126,16,PCA,-53.43715062849086
245652,20190126,16,PM2.5,30.0
245658,20190126,17,PCA,-43.69872110903761
245658,20190126,17,PM2.5,37.0
245664,20190126,18,PCA,-16.637502735411076
245664,20190126,18,PM2.5,42.0
245670,20190126,19,PCA,-18.63271472056876
245670,20190126,19,PM2.5,41.0
245676,20190126,20,PCA,-26.27921262371162
245676,20190126,20,PM2.5,46.0
245682,20190126,21,PCA,-21.001351319828235
245682,20190126,21,PM2.5,47.0
245688,20190126,22,PCA,-14.579114560430847
245688,20190126,22,PM2.5,53.0
245694,20190126,23,PCA,-0.7557707845639025
245694,20190126,23,PM2.5,63.0
245700,20190127,0,PCA,-8.32619641572478
245700,20190127,0,PM2.5,58.0
245706,20190127,1,PCA,-16.109157103271528
245706,20190127,1,PM2.5,53.0
245712,20190127,2,PCA,-25.044944930547327
245712,20190127,2,PM2.5,48.0
245718,20190127,3,PCA,-25.027578532924018
245718,20190127,3,PM2.5,48.0
245724,20190127,4,PCA,-28.29900505671327
245724,20190127,4,PM2.5,46.0
245730,20190127,5,PCA,-25.342074283212245
